id	year	month	day	hour	min	sec	lat	lon	depth	mag
913899	1915	5	2	3	59	15	48.222	155.236	35	6.33
913900	1915	5	3	3	14	32	48.568	155.369	35	6.58
913901	1915	5	5	11	9	11	-6.344	130.475	35	6.45
913902	1915	5	5	15	12	22	34.002	96.592	15	6.07
913903	1915	5	6	12	9	3	40.148	-127.003	15	6.31
913904	1915	5	8	13	42	56	-22.81	38.525	10	6.42
913905	1915	5	12	10	29	16	-0.046	-20.21	10	6.76
913906	1915	5	12	16	25	23	47.607	155.192	15	5.97
913907	1915	5	14	6	41	0	48.537	155.005	15	6.27
913908	1915	5	14	14	23	10	47.161	155.387	15	6.06
913909	1915	5	19	4	48	30	38.4	39.674	15	5.71
913910	1915	5	21	4	19	10	5.63	32.324	15	6.46
913911	1915	6	1	14	44	3	77.296	9.092	10	6.54
913913	1915	6	4	17	21	53	38.998	21.669	15	6.04
913914	1915	6	4	21	57	57	41.014	143.655	15	6.43
913917	1915	6	7	21	59	25	45.347	150.323	35	6.29
913918	1915	6	24	5	20	34	34.541	25.028	15	5.69
913920	1915	6	27	15	25	41	45.867	149.577	15	6.42
913921	1915	7	2	13	23	29	19.723	120.313	15	5.96
913923	1915	7	8	22	19	54	36.304	143.225	15	6.36
913924	1915	7	11	11	28	19	36.76	-12.577	15	5.89
913925	1915	7	31	1	31	31	54.05	162.089	20	7.34
913926	1915	8	3	13	5	3	-3.347	135.559	35	6.78
913927	1915	8	6	13	12	26	43.702	148.619	15	6.71
913928	1915	8	7	15	4	9	38.486	20.362	15	6.5
913929	1915	8	10	0	48	2	38.353	20.545	15	5.93
913930	1915	8	10	2	2	45	38.566	20.418	15	6.35
913931	1915	8	11	9	10	41	38.453	20.154	15	6.01
913932	1915	8	11	9	58	13	38.549	20.64	15	5.69
913933	1915	8	12	7	36	31	-2.815	118.142	35	6.28
913934	1915	8	12	9	16	58	7.475	91.516	15	6.2
913935	1915	8	16	0	56	48	51.357	-179.766	35	6.38
913936	1915	8	19	6	42	26	38.912	20.576	15	6.04
913939	1915	9	7	1	20	49	14.126	-89.007	15	7.7
913941	1915	9	12	20	43	46	7.933	-37.275	10	6.44
913942	1915	9	23	8	14	46	14.482	38.581	10	6.22
913943	1915	10	3	1	48	17	40.529	-118.669	15	6
913944	1915	10	3	6	53	21	40.269	-117.584	10	6.8
913946	1915	10	11	2	37	57	7.507	-35.934	10	6.11
913947	1915	10	11	19	33	15	19.583	-67.17	15	6.26
913948	1915	10	12	21	29	2	38.895	144.482	15	6.43
913949	1915	11	1	7	23	53	38.66	143.004	30	7.6
602790112	1915	11	1	9	0	15	38.895	142.648	35	6.8
913950	1915	11	4	3	12	4	39.051	142.907	35	6.3
913951	1915	11	18	4	2	31	38.96	142.459	35	6.76
913952	1915	11	18	20	19	26	17.941	119.21	15	6.27
913953	1915	11	21	0	13	44	31.56	-114.86	15	7.03
913954	1915	12	3	2	39	23	27.844	91.752	15	6.56
913955	1915	12	6	20	58	26	42.428	143.897	35	6.27
913956	1915	12	7	10	38	20	8.397	-38.707	10	6.28
913957	1915	12	17	7	5	4	41.702	79.139	20	6.5
913958	1915	12	19	20	13	24	2.278	96.157	35	6.07
913959	1915	12	25	6	6	9	36.428	36.166	15	5.48
913960	1915	12	31	12	20	0	41.19	-126.373	15	6.42
913961	1915	12	31	18	50	52	43.523	84.223	15	5.96
913746	1916	1	1	13	20	48	-4.756	152.626	35	7.96
913749	1916	1	13	6	18	35	-3.206	135.699	25	7
913750	1916	1	13	8	20	47	-3.076	135.676	25	7.66
913751	1916	1	13	10	51	11	-1.916	135.968	35	6.41
913755	1916	1	24	6	55	13	40.201	37.312	15	7
913756	1916	1	26	7	38	3	45.861	24.712	15	6.36
913758	1916	2	1	7	36	31	29.51	131.875	15	7.41
913759	1916	2	6	10	52	12	47.628	149.722	15	6.22
610326402	1916	2	6	14	39	40	39.002	23.319	15	5.86
913761	1916	2	6	21	51	35	50.785	179.032	15	7.05
913764	1916	2	14	10	1	46	3.544	126.465	70	6.44
913765	1916	2	15	11	35	56	60.449	-147.258	25	6.42
913766	1916	2	20	17	47	51	52.392	-167.629	35	6.7
913768	1916	2	27	20	21	2	9.451	-87.336	15	7.26
913774	1916	3	12	3	24	0	45.169	14.87	15	5.9
913777	1916	3	18	0	55	55	42.056	144.454	60	6.13
913779	1916	3	25	23	52	26	24.618	125.244	35	6.4
913783	1916	4	7	9	26	7	-31.851	54.766	10	7.15
913786	1916	4	15	12	31	43	-4.338	102.597	35	6.71
913790	1916	4	21	11	31	20	33.7	141.759	15	7.01
913794	1916	4	24	8	2	10	10.11	-83.564	15	7.14
913796	1916	4	26	2	21	28	9.511	-82.458	10	6.74
913801	1916	5	9	14	33	41	0.319	88.514	15	6.32
610326521	1916	5	17	12	50	3	44.128	12.831	15	6.05
913812	1916	6	9	21	24	26	6.243	126.867	35	6.31
913817	1916	6	21	19	56	24	35.586	78.171	15	5.72
913821	1916	6	30	3	0	27	0.733	-80.013	15	6.75
913826	1916	7	14	20	27	1	44.702	15.202	15	5.77
913827	1916	7	16	18	14	46	39.742	143.104	35	6.33
913829	1916	7	27	11	52	28	3.175	97.963	15	6.09
913832	1916	8	3	1	30	5	-7.186	144.402	35	6.96
913833	1916	8	8	4	24	46	37.833	138.74	15	6.31
913834	1916	8	8	18	53	9	18.848	120.345	15	6.03
913838	1916	8	16	7	6	22	44.035	13.009	10	6.01
610326526	1916	8	16	8	14	51	44.132	13.418	10	5.57
913840	1916	8	25	9	44	21	-20.162	-71.886	15	6.86
913842	1916	8	27	22	42	36	37.691	142.038	35	6.37
913843	1916	8	28	6	39	41	29.67	80.684	20	6.96
16958303	1916	8	28	7	27	5	21.855	122.258	15	6.96
913844	1916	9	3	7	13	37	-7.245	154.175	35	6.45
16958304	1916	9	11	6	30	37	-8.769	112.366	65	6.62
913847	1916	9	15	7	1	10	33.99	140.837	35	6.65
913849	1916	9	27	15	2	20	38.966	22.839	15	5.91
913850	1916	9	29	18	54	47	-10.613	-78.908	15	6.27
913851	1916	10	3	1	26	32	-14.769	-74.265	70	6.88
913852	1916	10	3	13	31	27	55.312	-159.649	35	5.96
913853	1916	10	11	18	5	35	-15.587	-175.3	15	6.54
913854	1916	10	14	19	47	21	29.45	80.623	15	5.82
913855	1916	10	20	17	4	55	-15.541	-172.516	15	6.66
913856	1916	10	21	19	25	16	9.349	93.609	15	6.35
913864	1916	10	31	15	31	1	49.831	157.886	15	7.36
913866	1916	11	14	22	31	41	23.839	120.432	15	6.39
913868	1916	11	21	6	25	38	14.932	-95.814	20	6.57
913869	1916	11	24	4	3	9	39.698	142.849	15	6.24
913871	1916	11	30	3	18	5	19.596	-69.051	15	6.37
913873	1916	12	6	22	17	13	87.199	44.856	10	5.75
913874	1916	12	14	16	52	38	51.433	176.045	35	6.27
913875	1916	12	23	9	24	33	-22.762	-69.642	75	6.81
913876	1916	12	24	7	53	22	29.527	80.671	15	5.93
913877	1916	12	26	20	10	33	-1.542	139.473	35	6.27
913390	1917	1	4	16	50	6	24.09	120.832	15	6.5
913396	1917	1	20	23	11	44	-8.492	115.198	15	6.54
913397	1917	1	20	23	48	37	7.024	93.481	15	6.78
913399	1917	1	24	0	48	34	31.495	115.966	20	6.41
913400	1917	1	26	5	9	11	53.235	162.886	15	6.3
913402	1917	1	29	8	22	56	45.8	15.669	15	5.77
913404	1917	1	30	2	45	40	56.154	163.174	20	7.98
913405	1917	1	31	4	0	14	5.523	124.908	35	6.93
913409	1917	2	12	9	3	9	-17.632	168.061	32	6.2
913410	1917	2	15	0	48	28	-30.519	-71.789	35	6.9
913413	1917	2	18	1	22	47	11.287	123.238	15	5.88
913414	1917	2	20	19	29	49	19.496	-78.144	15	7.05
913419	1917	2	25	5	20	22	12.998	125.666	15	5.88
913420	1917	2	25	5	45	58	12.969	125.743	15	6.07
913426	1917	3	6	3	5	58	14.873	-95.309	15	6.28
913429	1917	3	14	18	13	32	39.784	20.229	15	5.49
913430	1917	3	15	0	14	17	39.482	143.674	15	6.92
913432	1917	3	16	10	4	41	-0.97	-18.222	10	6.03
913433	1917	3	18	17	39	9	40.866	36.438	15	5.63
913437	1917	4	3	12	31	54	-37.831	80.246	10	6.35
913446	1917	4	12	2	55	25	24.435	94.19	35	6.21
913447	1917	4	16	18	45	11	-1.848	99.524	35	6.02
913466	1917	4	26	9	36	8	43.535	12.138	15	5.67
913471	1917	4	26	13	14	29	39.667	20.503	15	5.66
913480	1917	4	28	13	53	34	45.054	151.916	15	5.91
913481	1917	4	29	11	55	29	56.264	115.171	10	6.62
913483	1917	5	1	18	26	20	-31.195	-176.653	15	8.2
913488	1917	5	2	14	10	34	-28.378	-176.107	15	6.32
913494	1917	5	4	0	43	18	-27.523	-176.398	35	6.7
913496	1917	5	6	22	55	40	10.783	144.201	15	6.37
913497	1917	5	9	15	54	52	10.913	144.408	15	7.13
913500	1917	5	9	21	46	2	33.336	77.958	15	5.94
913505	1917	5	14	22	1	4	-15.96	166.614	15	6.37
913510	1917	5	23	5	46	28	39.183	20.747	15	6.02
913513	1917	5	24	19	19	54	-32.801	-178.536	15	6.31
913515	1917	5	29	6	3	27	-14.953	169.871	15	6.07
913517	1917	5	31	8	47	32	54.995	-159.883	35	7.4
913519	1917	6	2	0	28	4	36.874	49.554	15	5.47
913520	1917	6	3	14	34	39	-2.896	122.586	35	6.14
913524	1917	6	4	1	29	17	52.91	-158.567	15	6.26
913529	1917	6	7	2	47	55	54.622	-159.243	35	5.92
913530	1917	6	8	0	51	44	13.802	-89.361	15	6.71
913531	1917	6	9	16	57	48	-29.214	-175.87	15	6.17
913532	1917	6	10	4	32	19	40.205	-127.932	15	6.38
913533	1917	6	12	18	42	45	39.536	16.751	15	5.47
913535	1917	6	13	6	41	57	-29.275	-177.698	35	6.98
913546	1917	6	24	19	48	48	-20.437	-174.703	35	6.54
913548	1917	6	26	5	49	44	-14.996	-173.27	15	8
913549	1917	6	27	12	26	40	7.21	-81.494	15	5.98
913553	1917	6	30	16	20	6	38.091	-26.807	15	5.56
913554	1917	6	30	17	50	29	6.867	-79.879	15	6.16
913555	1917	7	1	0	44	48	24.837	143.858	15	5.59
913557	1917	7	4	0	38	27	25.157	126.432	35	7.32
913558	1917	7	4	5	36	35	25.575	125.647	15	6.77
913560	1917	7	4	22	9	20	12.487	93.373	35	6.2
913563	1917	7	9	0	21	45	63.841	-20.132	15	5.54
913570	1917	7	15	10	25	59	-58.816	-12.643	10	6.56
913571	1917	7	15	17	58	45	32.463	47.765	15	5.86
913572	1917	7	15	21	22	9	32.68	48.017	15	5.48
913574	1917	7	18	7	50	53	34.409	142.098	15	6.06
913576	1917	7	24	16	13	17	34.869	45.779	15	5.45
913577	1917	7	25	3	19	15	54.488	-161.079	35	6.4
913578	1917	7	25	22	33	5	55.206	-161.427	35	5.96
913579	1917	7	27	1	1	23	19.13	-67.715	15	6.8
913581	1917	7	27	16	15	28	19.315	-67.285	15	5.97
913582	1917	7	27	23	36	15	-4.921	141.324	35	6.6
913585	1917	7	29	14	32	23	41.208	143.747	15	7.11
913586	1917	7	29	21	52	31	-3.705	141.729	35	7.45
913591	1917	7	30	13	50	23	-4.885	139.575	35	5.95
913592	1917	7	30	16	22	44	-2.876	139.107	35	6.15
913594	1917	7	30	23	54	8	28.405	104.285	15	6.96
913597	1917	7	31	6	59	30	45.824	89.204	10	5.98
913599	1917	8	5	15	50	25	-41.379	176.458	15	6.63
913600	1917	8	5	18	38	23	24.773	126.514	25	5.97
913637	1917	8	20	23	2	2	40.213	25.977	15	5.82
913638	1917	8	21	10	44	21	71.428	-3.502	10	5.67
913640	1917	8	21	21	38	52	-11.772	-13.324	10	6.2
913645	1917	8	30	3	24	21	3.992	-74.396	35	6.43
913647	1917	8	31	11	36	24	3.773	-73.621	15	7.05
913648	1917	9	4	16	42	22	39.15	94.584	15	6.13
913654	1917	9	15	9	14	32	-0.762	-19.905	10	6.3
913659	1917	9	24	20	7	43	-6.118	152.861	15	6.24
913666	1917	10	7	14	42	40	0.59	-26.247	10	6.23
913672	1917	10	18	4	23	56	39.993	20.247	10	5.44
913674	1917	10	19	16	37	11	15.212	-94.833	15	6.3
913680	1917	10	28	16	53	7	-1.068	-13.587	10	6.2
913681	1917	10	29	20	36	16	-5.995	152.949	15	6.33
913684	1917	11	4	12	3	34	2.705	96.513	15	6.93
913701	1917	11	16	3	19	35	-29.849	-177.839	35	7.5
913702	1917	11	16	22	17	3	5.409	126.594	65	6.62
913707	1917	11	24	11	10	55	12.787	143.405	15	6.28
913710	1917	11	28	10	21	13	37.226	20.248	15	5.81
913712	1917	11	28	14	42	38	37.758	57.713	15	5.85
913730	1917	12	21	17	54	32	56.449	-152.838	15	6.63
913732	1917	12	21	20	52	15	55.631	-152.659	15	6.16
913737	1917	12	24	9	13	57	38.327	21.731	15	5.89
913742	1917	12	27	7	42	23	37.54	21.518	15	5.45
913744	1917	12	28	21	14	35	56.165	-153.245	15	6.41
913745	1917	12	29	22	50	39	15.58	-96.74	20	6.92
913027	1918	1	4	4	32	43	14.934	-90.385	10	6.23
913035	1918	1	16	7	13	19	38.246	30.486	15	5.98
913037	1918	1	16	16	32	34	38.614	30.855	15	5.55
913040	1918	1	21	19	45	30	-0.197	134.11	25	6.39
913044	1918	1	25	1	21	3	14.927	-90.131	15	6.4
913052	1918	2	4	17	54	50	36.856	94.7	15	6.1
913057	1918	2	7	5	20	20	6.992	126.059	35	6.9
913059	1918	2	9	12	28	39	39.227	23.779	15	5.75
913064	1918	2	12	3	0	34	0.26	96.847	15	6.18
913070	1918	2	12	22	46	45	-1.43	-12.574	10	6.12
913071	1918	2	13	2	31	43	-5.561	102.903	25	6.35
913072	1918	2	13	6	7	16	23.609	117.004	15	7.37
913092	1918	3	17	13	45	10	35.254	27.318	15	5.73
913093	1918	3	19	5	55	25	-12.535	166.028	15	6.45
913102	1918	3	24	23	15	11	35.145	57.992	15	6.24
913116	1918	4	13	0	51	22	-4.967	85.54	10	6.3
913120	1918	4	17	6	44	10	49.761	-130.156	15	6.02
913126	1918	4	21	22	32	29	33.716	-117.507	10	6.7
913130	1918	4	25	2	22	57	38.118	44.001	15	5.74
913138	1918	5	4	6	6	11	21.569	120.041	15	6.37
913146	1918	5	20	14	36	6	7.409	-34.906	15	7.26
913147	1918	5	20	17	55	7	-29.178	-71.93	20	6.92
913148	1918	5	20	18	3	40	-2.268	153.171	15	6.97
913151	1918	5	23	11	57	40	27.58	-111.087	10	7.01
913155	1918	5	31	8	46	23	44.165	149.145	35	6.16
913159	1918	6	3	0	3	17	-1.004	-19.149	10	6.65
913160	1918	6	4	4	3	34	-6.45	146.157	15	6.46
913161	1918	6	4	17	12	1	-16.309	-178.501	15	6.44
913165	1918	6	7	21	27	26	18.595	-102.471	60	6.47
913168	1918	6	11	12	36	36	19.426	-62.007	15	5.98
913170	1918	6	13	8	58	47	15.295	-88.498	15	5.92
913172	1918	6	16	5	11	8	-7.754	156.791	15	6.35
913173	1918	6	16	12	27	50	13.186	-80.904	15	5.82
913180	1918	6	22	22	5	45	9.309	-83.905	15	5.89
913182	1918	6	24	14	47	8	-2.148	152.657	25	6.38
913190	1918	7	1	6	8	35	8.945	126.478	35	6.75
913191	1918	7	1	11	2	8	35.197	26.364	35	5.57
913192	1918	7	3	6	52	8	-3.094	143.573	15	7.58
913193	1918	7	4	11	25	37	37.583	29.18	15	5.63
913196	1918	7	8	10	22	8	24.656	90.801	15	7.14
913200	1918	7	15	0	23	12	41.325	-124.72	15	6.5
913203	1918	7	16	20	3	39	36.594	27.036	15	5.93
913206	1918	7	21	6	9	45	-7.337	155.525	20	6.69
913210	1918	7	25	20	50	9	35.73	142.234	15	6.22
913212	1918	7	29	16	50	20	-3.02	143.785	15	6.74
913213	1918	7	31	14	37	10	10.876	-87.462	15	6.4
913218	1918	8	5	1	37	19	-31.068	-177.446	15	6.16
913219	1918	8	8	9	48	4	-5.2	152.367	35	6.69
913220	1918	8	9	0	39	1	41.168	34.728	15	5.75
913221	1918	8	10	18	44	35	43.392	8.244	15	5.47
913230	1918	8	15	12	18	23	6.848	123.96	20	8.3
913231	1918	8	15	15	26	20	5.213	124.261	35	6.45
913232	1918	8	15	17	30	11	5.232	125.751	15	6.74
913233	1918	8	16	3	25	40	5.382	124.671	35	6
913235	1918	8	16	8	35	52	6.02	123.726	35	6.29
913237	1918	8	17	6	53	38	-19.379	-70.111	35	6.41
913246	1918	8	23	6	36	44	-10.783	164.917	15	6.84
913250	1918	8	29	6	39	45	41.082	34.76	15	5.78
913251	1918	8	31	21	53	52	-9.4	109.879	35	6.23
913253	1918	9	2	14	14	56	-3.029	146.265	15	6.27
913256	1918	9	5	7	5	34	5.501	125.465	15	6.11
913260	1918	9	7	17	16	27	44.998	152.32	15	8.1
913262	1918	9	8	5	40	33	44.42	153.321	15	6.23
913281	1918	9	14	17	4	57	45.224	151.124	15	6.5
913286	1918	9	22	9	55	0	-1.457	100.09	35	6.51
913295	1918	9	29	12	7	15	35.075	35.462	15	6.38
913297	1918	9	30	13	34	35	50.951	-179.29	35	6.19
913306	1918	10	11	14	14	41	18.7	-67.189	15	7.1
913307	1918	10	11	17	3	43	18.551	-67.232	15	6.1
913309	1918	10	12	8	19	42	18.563	-66.565	25	5.79
913312	1918	10	14	0	24	48	19.176	-66.646	15	5.88
913314	1918	10	14	12	0	14	-20.651	-174.109	30	6.33
913317	1918	10	16	20	4	54	-9.082	123.376	35	6.46
913319	1918	10	18	21	33	42	18.707	-67.32	15	5.79
913321	1918	10	19	3	23	3	13.867	-90.111	35	6.4
913325	1918	10	25	3	42	59	18.441	-67.214	15	6.35
913329	1918	10	27	15	27	16	-10.58	161.452	35	6.83
913330	1918	10	27	17	6	40	-1.505	149.511	15	7.24
913335	1918	11	6	19	26	5	45.093	12.794	15	5.56
913336	1918	11	8	4	38	9	44.83	151.993	15	7.83
913337	1918	11	10	15	11	59	43.988	12.096	15	5.84
913339	1918	11	11	7	3	14	36.172	137.827	15	6.45
913341	1918	11	12	21	44	45	18.637	-67.18	15	6.12
913348	1918	11	22	15	48	28	45.261	154.582	15	6.26
913349	1918	11	23	22	57	42	-6.794	129.109	15	6.75
913351	1918	11	25	2	14	16	46.751	-28.195	10	5.63
913357	1918	11	30	6	48	46	70.563	130.443	15	6.52
913358	1918	12	1	2	35	19	38.389	72.767	20	6.64
913359	1918	12	2	9	47	34	11.466	-43.625	10	7.06
913362	1918	12	4	11	47	51	-26.462	-70.65	40	8.01
913365	1918	12	6	8	41	7	49.858	-126.737	15	6.93
913372	1918	12	9	18	3	44	50.921	-178.38	35	6.2
913373	1918	12	9	18	52	49	50.04	-176.776	15	6.18
913388	1918	12	28	18	3	36	-1.386	-14.573	10	6.25
912699	1919	1	1	1	33	50	6.808	126.526	35	7.21
912700	1919	1	1	3	0	34	-19.318	-178.08	485	7.8
912702	1919	1	5	15	25	28	39.775	19.463	15	5.54
912703	1919	1	5	19	52	34	-26.039	-70.675	35	6.42
912704	1919	1	6	22	24	21	-11.093	161.317	35	6.67
912711	1919	1	17	11	49	53	15.799	-99.847	15	6.16
912712	1919	1	18	5	52	25	-4.646	101.454	35	6.31
912717	1919	2	2	20	3	5	71.583	-5.052	10	6.07
912722	1919	2	12	12	41	44	45.204	152.915	15	6.26
912723	1919	2	12	20	47	20	45.776	151.782	15	6.03
912730	1919	2	22	4	16	41	46.957	153.411	35	6.21
912731	1919	2	24	1	56	5	37.022	21.242	15	6.2
912734	1919	3	2	3	26	35	-43.814	-78.294	15	7.28
912735	1919	3	2	11	45	15	-43.038	-71.306	15	7.18
912740	1919	3	9	3	16	58	-41.422	-74.365	15	6.85
912745	1919	3	16	7	33	21	8.391	126.416	60	6.63
912747	1919	3	21	1	2	43	14.323	120.049	35	6.68
912748	1919	3	21	16	1	50	-6.743	153.888	15	6.31
912756	1919	4	2	0	34	59	-5.493	104.489	20	6.35
912761	1919	4	17	11	22	9	-30.58	-177.991	35	7.18
912762	1919	4	17	20	53	7	14.078	-91.723	35	6.96
912764	1919	4	18	21	1	0	18.437	-107.329	10	6.38
912766	1919	4	21	11	26	11	8.91	-40.473	10	6.82
912768	1919	4	23	7	5	28	-19.677	-174.969	35	6.25
912772	1919	4	28	6	46	7	13.807	-89.937	35	6.19
912773	1919	4	30	7	17	16	-18.322	-172.442	25	8.1
912775	1919	5	1	5	5	39	-11.166	33.049	15	6.53
912776	1919	5	2	2	7	30	-17.316	-173.643	25	6.63
912777	1919	5	3	0	52	3	40.655	145.626	15	7.71
912783	1919	5	6	19	41	13	-4.806	153.859	35	8.15
912784	1919	5	7	5	13	54	-5.669	153.594	35	6.38
912795	1919	5	22	11	52	43	51.625	-177.392	35	6.16
912797	1919	5	23	6	11	5	31.138	70.25	15	6.47
912799	1919	5	27	10	34	27	37.378	35.801	15	5.71
912800	1919	5	27	17	27	13	54.119	160.937	45	6.13
912803	1919	5	29	11	0	7	31.121	101.592	15	6.52
912810	1919	6	9	7	13	52	41.17	32.979	15	6.12
912815	1919	6	23	6	26	14	41.343	144.645	15	6.2
912821	1919	6	29	15	6	13	43.949	11.454	15	6.23
912823	1919	6	29	23	14	13	12.32	-88.301	20	6.66
912825	1919	6	30	7	26	30	5.589	36.724	15	6.43
912837	1919	7	8	21	6	14	-8.11	31.556	15	6.97
912842	1919	7	11	0	30	40	7.684	-71.867	15	6.22
912846	1919	7	12	22	28	30	58.109	-32.856	10	5.51
912847	1919	7	14	13	45	2	51.572	179.795	35	6.23
912850	1919	7	16	4	9	30	44.392	147.627	75	6
912861	1919	7	22	22	1	10	11.661	-87.748	15	6.1
912862	1919	7	24	2	3	32	39.268	75.703	20	6.66
912874	1919	8	3	18	8	57	35.161	141.704	15	6.46
912892	1919	8	19	20	18	3	40.437	37.181	15	5.73
912902	1919	8	25	19	55	14	33.22	99.142	15	6.49
912904	1919	8	27	5	21	36	21.327	146.174	35	6.37
912906	1919	8	29	5	44	3	-3.028	127.391	15	7
912912	1919	8	31	17	20	35	-15.423	167.208	35	6.78
912920	1919	9	6	9	29	50	19.49	-64.502	15	6.13
912925	1919	9	10	10	40	25	37.994	-0.873	15	5.48
912927	1919	9	10	10	56	45	37.945	-0.964	15	5.28
912933	1919	9	10	16	57	14	42.679	11.721	15	5.47
912952	1919	9	15	17	31	15	21.219	-106.108	15	6.23
912960	1919	9	26	9	6	55	17.519	119.987	35	6.71
912961	1919	9	26	19	39	43	6.864	124.214	35	6.6
912972	1919	10	8	4	40	44	-2.389	143.756	15	6.44
912973	1919	10	8	22	35	27	17.93	-45.291	10	5.79
912977	1919	10	10	1	7	8	49.962	-125.623	15	6.26
912978	1919	10	11	13	17	32	40.696	139.269	15	6.41
912979	1919	10	12	21	48	27	-4.296	101.465	25	6.54
912988	1919	10	22	6	5	57	41.295	12.673	15	5.7
912990	1919	10	24	20	32	22	26.556	63.555	35	5.77
912992	1919	10	25	17	10	7	36.512	25.872	15	6.03
912998	1919	10	31	15	36	40	-27.359	30.521	15	6.29
913001	1919	11	6	7	13	11	14.627	-58.665	15	6.06
913004	1919	11	18	3	58	39	-6.711	131.814	35	6.74
913005	1919	11	18	21	54	41	39.176	27.652	10	7
913009	1919	11	28	14	8	14	56.439	-35.205	10	5.92
913020	1919	12	20	19	34	5	22.779	121.845	15	6.78
913021	1919	12	20	20	37	34	22.529	121.787	20	7.4
913023	1919	12	22	23	41	4	40.208	20.961	10	6.1
913024	1919	12	25	21	42	21	44.936	34.902	15	5.83
912397	1920	1	4	4	22	16	19.062	-96.739	15	6.32
912401	1920	1	12	13	39	54	23.239	144.145	15	6.04
912404	1920	1	14	14	38	25	-5.883	151.501	15	6.22
912416	1920	1	30	18	26	47	3.156	-77.469	35	6.35
912419	1920	2	2	11	22	24	-4.967	152.017	35	7.81
912421	1920	2	7	11	50	42	57.496	-32.97	10	5.95
912429	1920	2	10	22	7	18	18.616	-67.384	15	6.4
912436	1920	2	20	0	1	48	41.926	45.617	15	5.97
912437	1920	2	20	11	44	40	41.288	45.632	15	6.31
912439	1920	2	25	17	56	28	35.266	9.301	15	5.48
912447	1920	2	28	18	40	51	-14.378	-73.316	15	6.51
912457	1920	3	15	12	5	21	-20.19	177.116	15	6.55
912458	1920	3	17	18	37	5	1.587	95.56	15	6.24
912459	1920	3	20	17	48	39	40.199	-122.712	15	5.54
912460	1920	3	20	18	31	25	-35.848	-110.726	10	6.96
912463	1920	3	23	15	21	52	16.145	-93.521	15	6.16
912464	1920	3	29	5	7	59	50.987	-127.308	15	6.43
912469	1920	4	2	15	34	21	36.355	26.732	15	5.56
912474	1920	4	11	23	3	45	48.815	151.206	15	6.37
912478	1920	4	19	21	6	22	17.101	-96.927	35	6.43
912480	1920	5	1	6	34	40	34.837	27.468	15	5.47
912481	1920	5	2	8	28	6	35.92	90.442	15	6.27
912485	1920	5	7	5	40	51	6.804	126.791	35	6.92
912486	1920	5	7	21	31	16	-9.365	156.406	15	6.98
912491	1920	5	12	21	53	16	37.563	136.416	15	5.98
912492	1920	5	13	1	48	44	-3.65	144	25	6.96
912494	1920	5	14	17	57	56	64.323	-21.392	10	5.69
912496	1920	5	19	3	10	53	2.511	119.305	35	6.26
912500	1920	5	20	7	26	6	-12.327	166.676	80	6.79
912506	1920	5	26	12	22	3	-14.95	-173.505	35	6.41
912519	1920	6	5	4	21	35	23.688	121.954	20	8.23
912525	1920	6	9	11	30	39	-4.885	129.637	15	6.96
912549	1920	7	2	21	36	47	-4.367	130.046	15	6.39
912551	1920	7	3	16	34	54	15.16	-94.062	25	5.84
912552	1920	7	4	0	11	49	-0.967	-15.242	10	6.01
912555	1920	7	6	3	0	54	-14.645	166.794	15	6.34
912556	1920	7	7	18	41	32	61.264	-140.898	15	6.1
912564	1920	7	16	17	14	14	4.98	-83.225	15	5.98
912566	1920	7	20	0	21	40	-64.578	-115.219	10	6.16
912569	1920	7	21	14	29	14	33.812	26.084	15	5.57
912572	1920	8	3	3	1	59	5.901	127.892	15	6.28
912573	1920	8	3	19	57	22	-27.475	-67.867	15	7.03
912574	1920	8	5	19	1	22	19.596	122.63	15	5.81
912577	1920	8	12	6	20	53	22.702	-45.954	10	5.77
912578	1920	8	13	2	2	46	-18.807	-63.908	15	6.06
912580	1920	8	15	8	16	28	-12.119	166.428	35	6.65
16958437	1920	8	20	16	15	42	-37.911	-72.887	15	6.95
912585	1920	8	25	21	53	26	-5.588	151.454	35	6.2
912586	1920	8	26	23	0	1	52.394	-169.044	35	6.19
912591	1920	9	4	14	9	4	-55.709	0.957	10	6.98
912594	1920	9	6	14	5	31	44.308	10.6	15	5.62
912595	1920	9	6	23	16	46	48.338	151.831	15	5.88
912596	1920	9	7	5	55	45	44.19	10.543	15	6.31
912604	1920	9	8	1	45	42	-24.423	-176.349	35	6.71
912607	1920	9	9	18	56	2	-14.92	173.111	15	6.48
912613	1920	9	14	2	8	46	40.738	21.543	15	5.5
912618	1920	9	20	14	39	3	-19.981	168.471	25	8.15
912621	1920	9	20	23	35	30	45.373	93.35	10	6.02
912623	1920	9	21	17	42	12	44.854	153.472	15	6.45
912624	1920	9	23	5	32	47	49.171	155.225	35	6.31
912626	1920	9	24	21	55	9	6.319	-82.587	15	6.27
912629	1920	9	28	15	17	44	38.122	27.611	15	5.84
912630	1920	10	1	18	49	59	16.278	-99.346	10	5.93
912632	1920	10	7	20	54	3	-12.387	-71.094	15	6.5
912633	1920	10	8	16	50	50	16.663	-91.449	10	6.26
912635	1920	10	12	6	54	51	35.45	80.56	20	6.4
912639	1920	10	16	11	36	41	51.947	-31.847	10	5.58
912642	1920	10	20	10	2	21	24.359	122.083	15	6.92
912643	1920	10	20	19	16	11	24.7	122.616	35	6.12
912644	1920	10	21	18	57	45	38.57	19.588	15	5.88
