date,value,val2,val3
2013/9/10,1187.5,1187.5,1187.5
2013/9/11,515.5,515.5,515.5
2013/9/12,164.7,164.7,164.7
2013/9/13,-643.4,-643.4,-643.4
2013/9/14,-98.8,-98.8,-98.8
2013/9/15,442.8,442.8,442.8
2013/9/16,751.9,751.9,751.9
2013/9/17,1036.3,1036.3,1036.3
2013/9/18,1368.4,1368.4,1368.4
2013/9/19,1753,1753,1753
2013/9/20,2025.5,2025.5,2025.5
2013/9/21,2239.3,2239.3,2239.3
2013/9/22,2359.6,2359.6,2359.6
2013/9/23,2389.8,2389.8,2389.8
2013/9/24,2481.3,2481.3,2481.3
2013/9/25,2561.6,2561.6,2561.6
2013/9/26,2641.6,2641.6,2641.6
2013/9/27,2712.5,2712.5,2712.5
2013/9/28,2780.3,2780.3,2780.3
2013/9/29,2843.2,2843.2,2843.2
2013/9/30,2889.8,2889.8,2889.8
2013/10/1,2915.1,2915.1,2915.1
2013/10/2,2941.2,2941.2,2941.2
2013/10/3,2969.4,2969.4,2969.4
2013/10/4,2978.1,2978.1,2978.1
2013/10/5,2985.1,2985.1,2985.1
2013/10/6,2985.1,2985.1,2985.1
2013/10/7,2996.8,2996.8,2996.8
2013/10/8,3009.4,3009.4,3009.4
2013/10/9,3017.6,3017.6,3017.6
2013/10/10,3020.4,3020.4,3020.4
2013/10/11,3029.4,3029.4,3029.4
2013/10/12,3037.2,3037.2,3037.2
2013/10/13,3048.2,3048.2,3048.2
2013/10/14,3059.5,3059.5,3059.5
2013/10/15,3073.4,3073.4,3073.4
2013/10/16,3054.3,3054.3,3054.3
2013/10/17,3062.5,3062.5,3062.5
2013/10/18,3081.3,3081.3,3081.3
2013/10/19,3083,3083,3083
2013/10/20,3088.3,3088.3,3088.3
2013/10/21,3084.2,3084.2,3084.2
2013/10/22,3082.6,3082.6,3082.6
2013/10/23,3105.4,3105.4,3105.4
2013/10/24,3131.9,3131.9,3131.9
2013/10/25,3221.4,3221.4,3221.4
2013/10/26,3213.6,3213.6,3213.6
2013/10/27,3221.8,3221.8,3221.8
2013/10/28,3221.7,3221.7,3221.7
2013/10/29,3241.4,3241.4,3241.4
2013/10/30,3283.1,3283.1,3283.1
2013/10/31,3216.3,3216.3,3216.3
2013/11/1,3179.5,3179.5,3179.5
2013/11/2,3117,3117,3117
2013/11/3,3100.7,3100.7,3100.7
2013/11/4,3110.8,3110.8,3110.8
2013/11/5,3115.4,3115.4,3115.4
2013/11/6,3115.4,3115.4,3115.4
2013/11/7,3129.9,3129.9,3129.9
2013/11/8,3148.7,3148.7,3148.7
2013/11/9,3167,3167,3167
2013/11/10,3162.8,3162.8,3162.8
2013/11/11,3167.6,3167.6,3167.6
2013/11/12,3184.4,3184.4,3184.4
2013/11/13,3134.4,3134.4,3134.4
2013/11/14,3119.9,3119.9,3119.9
2013/11/15,3126.9,3126.9,3126.9
2013/11/16,3141.5,3141.5,3141.5
2013/11/17,3136.6,3136.6,3136.6
2013/11/18,3132.9,3132.9,3132.9
2013/11/19,3138.1,3138.1,3138.1
2013/11/20,3157.3,3157.3,3157.3
2013/11/21,3176.8,3176.8,3176.8
2013/11/22,3211.1,3211.1,3211.1
2013/11/23,3211.1,3211.1,3211.1
2013/11/24,3216.4,3216.4,3216.4
2013/11/25,3231.5,3231.5,3231.5
2013/11/26,3251.3,3251.3,3251.3
2013/11/27,3242.7,3242.7,3242.7
2013/11/28,3251.5,3251.5,3251.5
2013/11/29,3271.9,3271.9,3271.9
2013/11/30,3285.2,3285.2,3285.2
2013/12/1,3298.6,3298.6,3298.6
2013/12/2,3341.3,3341.3,3341.3
2013/12/3,3368.3,3368.3,3368.3
2013/12/4,3406,3406,3406
2013/12/5,3444.7,3444.7,3444.7
2013/12/6,3481.5,3481.5,3481.5
2013/12/7,3512.8,3512.8,3512.8
2013/12/8,3567.3,3567.3,3567.3
2013/12/9,3587.2,3587.2,3587.2
2013/12/10,3630.8,3630.8,3630.8
2013/12/11,3638.3,3638.3,3638.3
2013/12/12,3670.4,3670.4,3670.4
2013/12/13,3675.6,3675.6,3675.6
2013/12/14,3698.6,3698.6,3698.6
2013/12/15,3707.2,3707.2,3707.2
2013/12/16,3753.6,3753.6,3753.6
2013/12/17,3801,3801,3801
2013/12/18,3816.6,3816.6,3816.6
2013/12/19,3855.2,3855.2,3855.2
2013/12/20,3874.1,3874.1,3874.1
2013/12/21,3900.7,3900.7,3900.7
2013/12/22,3936.5,3936.5,3936.5
2013/12/23,3979.1,3979.1,3979.1
2013/12/24,4018,4018,4018
2013/12/25,4061.1,4061.1,4061.1
2013/12/26,4083.1,4083.1,4083.1
2013/12/27,4105,4105,4105
2013/12/28,4135.4,4135.4,4135.4
2013/12/29,4151.5,4151.5,4151.5
2013/12/30,4165.2,4165.2,4165.2
2013/12/31,4172.7,4172.7,4172.7
2014/1/1,-22.6,-22.6,-22.6
2014/1/2,16.1,16.1,16.1
2014/1/3,71.2,71.2,71.2
2014/1/4,105.3,105.3,105.3
2014/1/5,154.3,154.3,154.3
2014/1/6,186.5,186.5,186.5
2014/1/7,196.3,196.3,196.3
2014/1/8,206.6,206.6,206.6
2014/1/9,239.9,239.9,239.9
2014/1/10,279.4,279.4,279.4
2014/1/11,286.3,286.3,286.3
2014/1/12,294.5,294.5,294.5
2014/1/13,321.4,321.4,321.4
2014/1/14,330.7,330.7,330.7
2014/1/15,347.7,347.7,347.7
2014/1/16,379.5,379.5,379.5
2014/1/17,387.1,387.1,387.1
2014/1/18,397.4,397.4,397.4
2014/1/19,428.5,428.5,428.5
2014/1/20,425.8,425.8,425.8
2014/1/21,448.6,448.6,448.6
2014/1/22,476.4,476.4,476.4
2014/1/23,516,516,516
2014/1/24,541.6,541.6,541.6
2014/1/25,517.5,517.5,517.5
2014/1/26,531.7,531.7,531.7
2014/1/27,565.9,565.9,565.9
2014/1/28,606.7,606.7,606.7
2014/1/29,689,689,689
2014/1/30,709,709,709
2014/1/31,751.1,751.1,751.1
2014/2/1,758.8,758.8,758.8
2014/2/2,779.3,779.3,779.3
2014/2/3,756.5,756.5,756.5
2014/2/4,757.7,757.7,757.7
2014/2/5,734.9,734.9,734.9
2014/2/6,704.2,704.2,704.2
2014/2/7,685.7,685.7,685.7
2014/2/8,703.4,703.4,703.4
2014/2/9,673.4,673.4,673.4
2014/2/10,673.4,673.4,673.4
2014/2/11,702.9,702.9,702.9
2014/2/12,715.3,715.3,715.3
2014/2/13,702.6,702.6,702.6
2014/2/14,745.3,745.3,745.3
2014/2/15,783.9,783.9,783.9
2014/2/16,787.8,787.8,787.8
2014/2/17,766.6,766.6,766.6
2014/2/18,776.9,776.9,776.9
2014/2/19,796.4,796.4,796.4
2014/2/20,823.6,823.6,823.6
2014/2/21,848.9,848.9,848.9
2014/2/22,849.5,849.5,849.5
2014/2/23,861.6,861.6,861.6
2014/2/24,897.6,897.6,897.6
2014/2/25,913.3,913.3,913.3
2014/2/26,920.6,920.6,920.6
2014/2/27,946,946,946
2014/2/28,970,970,970
2014/3/1,961.6,961.6,961.6
2014/3/2,954.8,954.8,954.8
2014/3/3,950.1,950.1,950.1
2014/3/4,916.5,916.5,916.5
2014/3/5,922.8,922.8,922.8
2014/3/6,918.5,918.5,918.5
2014/3/7,914.6,914.6,914.6
2014/3/8,913.2,913.2,913.2
2014/3/9,914.1,914.1,914.1
2014/3/10,939.6,939.6,939.6
2014/3/11,956.5,956.5,956.5
2014/3/12,926.1,926.1,926.1
2014/3/13,916.2,916.2,916.2
2014/3/14,934.4,934.4,934.4
2014/3/15,959.5,959.5,959.5
2014/3/16,987.8,987.8,987.8
2014/3/17,1015.4,1015.4,1015.4
2014/3/18,1050.8,1050.8,1050.8
2014/3/19,1070.9,1070.9,1070.9
2014/3/20,1029.3,1029.3,1029.3
2014/3/21,983.1,983.1,983.1
2014/3/22,942.1,942.1,942.1
2014/3/23,907.3,907.3,907.3
2014/3/24,907.6,907.6,907.6
2014/3/25,914.8,914.8,914.8
2014/3/26,921.9,921.9,921.9
2014/3/27,939.4,939.4,939.4
2014/3/28,921.1,921.1,921.1
2014/3/29,780.8,780.8,780.8
2014/3/30,683.1,683.1,683.1
2014/3/31,613.2,613.2,613.2
2014/4/1,585.7,585.7,585.7
2014/4/2,514.9,514.9,514.9
2014/4/3,469.8,469.8,469.8
2014/4/4,471.4,471.4,471.4
2014/4/5,483.3,483.3,483.3
2014/4/6,465.5,465.5,465.5
2014/4/7,452.6,452.6,452.6
2014/4/8,472.6,472.6,472.6
2014/4/9,481.5,481.5,481.5
2014/4/10,507.8,507.8,507.8
2014/4/11,532.3,532.3,532.3
2014/4/12,553,553,553
2014/4/13,498.4,498.4,498.4
2014/4/14,481.2,481.2,481.2
2014/4/15,467.2,467.2,467.2
2014/4/16,460.6,460.6,460.6
2014/4/17,446,446,446
2014/4/18,438.3,438.3,438.3
2014/4/19,437.9,437.9,437.9
2014/4/20,438.1,438.1,438.1
2014/4/21,452.3,452.3,452.3
2014/4/22,429.8,429.8,429.8
2014/4/23,438.5,438.5,438.5
2014/4/24,453.8,453.8,453.8
2014/4/25,478.8,478.8,478.8
2014/4/26,511.8,511.8,511.8
2014/4/27,536.2,536.2,536.2
2014/4/28,560.1,560.1,560.1
2014/4/29,589.6,589.6,589.6
2014/4/30,631.8,631.8,631.8
2014/5/1,675.3,675.3,675.3
2014/5/2,665.1,665.1,665.1
2014/5/3,628.9,628.9,628.9
2014/5/4,341.8,341.8,341.8
2014/5/5,335.5,335.5,335.5
2014/5/6,347.8,347.8,347.8
2014/5/7,396.3,396.3,396.3
2014/5/8,427.4,427.4,427.4
2014/5/9,486.5,486.5,486.5
2014/5/10,593.6,593.6,593.6
2014/5/11,673.5,673.5,673.5
2014/5/12,776.5,776.5,776.5
2014/5/13,839.4,839.4,839.4
2014/5/14,895,895,895
2014/5/15,955.1,955.1,955.1
2014/5/16,1022.9,1022.9,1022.9
2014/5/17,1077.3,1077.3,1077.3
2014/5/18,1121.4,1121.4,1121.4
2014/5/19,1169.2,1169.2,1169.2
2014/5/20,1220.4,1220.4,1220.4
2014/5/21,1288,1288,1288
2014/5/22,1326.1,1326.1,1326.1
2014/5/23,1375,1375,1375
2014/5/24,1368.7,1368.7,1368.7
2014/5/25,1383.7,1383.7,1383.7
2014/5/26,1358.6,1358.6,1358.6
2014/5/27,1405.3,1405.3,1405.3
2014/5/28,1459.3,1459.3,1459.3
2014/5/29,1475,1475,1475
2014/5/30,1471.4,1471.4,1471.4
2014/5/31,1506.9,1506.9,1506.9
2014/6/1,1558.7,1558.7,1558.7
2014/6/2,1592.9,1592.9,1592.9
2014/6/3,1593.8,1593.8,1593.8
2014/6/4,1601.4,1601.4,1601.4
2014/6/5,1614.5,1614.5,1614.5
2014/6/6,1629.7,1629.7,1629.7
2014/6/7,1660.4,1660.4,1660.4
2014/6/8,1707,1707,1707
2014/6/9,1763.8,1763.8,1763.8
2014/6/10,1765.5,1765.5,1765.5
2014/6/11,1762.9,1762.9,1762.9
2014/6/12,1763.3,1763.3,1763.3
2014/6/13,1767.3,1767.3,1767.3
2014/6/14,1763.1,1763.1,1763.1
2014/6/15,1782.4,1782.4,1782.4
2014/6/16,1814.9,1814.9,1814.9
2014/6/17,1863.8,1863.8,1863.8
2014/6/18,1903.3,1903.3,1903.3
2014/6/19,1903.3,1903.3,1903.3
2014/6/20,1869.9,1869.9,1869.9
2014/6/21,1831.7,1831.7,1831.7
2014/6/22,1794.4,1794.4,1794.4
2014/6/23,1772.1,1772.1,1772.1
2014/6/24,1748.2,1748.2,1748.2
2014/6/25,1741.4,1741.4,1741.4
2014/6/26,1729.9,1729.9,1729.9
2014/6/27,1655.1,1655.1,1655.1
2014/6/28,1626.1,1626.1,1626.1
2014/6/29,1600.5,1600.5,1600.5
2014/6/30,1542.7,1542.7,1542.7
2014/7/1,1490.9,1490.9,1490.9
2014/7/2,1470.2,1470.2,1470.2
2014/7/3,1415.4,1415.4,1415.4
2014/7/4,1059.6,1059.6,1059.6
2014/7/5,998.7,998.7,998.7
2014/7/6,1066.8,1066.8,1066.8
2014/7/7,1109.5,1109.5,1109.5
2014/7/8,1155.3,1155.3,1155.3
2014/7/9,1215.8,1215.8,1215.8
2014/7/10,1279.8,1279.8,1279.8
2014/7/11,1364.6,1364.6,1364.6
2014/7/12,1378.2,1378.2,1378.2
2014/7/13,1500.7,1500.7,1500.7
2014/7/14,1597.4,1597.4,1597.4
2014/7/15,1628.4,1628.4,1628.4
2014/7/16,1685.9,1685.9,1685.9
2014/7/17,1738.4,1738.4,1738.4
2014/7/18,1791.3,1791.3,1791.3
2014/7/19,1852.1,1852.1,1852.1
2014/7/20,1893.9,1893.9,1893.9
2014/7/21,1952.2,1952.2,1952.2
2014/7/22,2007.1,2007.1,2007.1
2014/7/23,2047.1,2047.1,2047.1
2014/7/24,2042.1,2042.1,2042.1
2014/7/25,2059.7,2059.7,2059.7
2014/7/26,2064.8,2064.8,2064.8
2014/7/27,2085,2085,2085
2014/7/28,2108.7,2108.7,2108.7
2014/7/29,2128.1,2128.1,2128.1
2014/7/30,2136.8,2136.8,2136.8
2014/7/31,2135.7,2135.7,2135.7
2014/8/1,2127.8,2127.8,2127.8
2014/8/2,2149,2149,2149
2014/8/3,2154.8,2154.8,2154.8
2014/8/4,2149.8,2149.8,2149.8
2014/8/5,2142.4,2142.4,2142.4
2014/8/6,2128.7,2128.7,2128.7
2014/8/7,2110.8,2110.8,2110.8
2014/8/8,2074.8,2074.8,2074.8
2014/8/9,2029.3,2029.3,2029.3
2014/8/10,2008.5,2008.5,2008.5
2014/8/11,1994.3,1994.3,1994.3
2014/8/12,1945.5,1945.5,1945.5
2014/8/13,1913.9,1913.9,1913.9
2014/8/14,1907.8,1907.8,1907.8
2014/8/15,1922.2,1922.2,1922.2
2014/8/16,1925.8,1925.8,1925.8
2014/8/17,1903,1903,1903
2014/8/18,1934.8,1934.8,1934.8
2014/8/19,1902.2,1902.2,1902.2
2014/8/20,1899.1,1899.1,1899.1
2014/8/21,1896.2,1896.2,1896.2
2014/8/22,1930.4,1930.4,1930.4
2014/8/23,1935.7,1935.7,1935.7
2014/8/24,1898.6,1898.6,1898.6
2014/8/25,1890.3,1890.3,1890.3
2014/8/26,1883,1883,1883
2014/8/27,1890.7,1890.7,1890.7
2014/8/28,1898.7,1898.7,1898.7
2014/8/29,1866.6,1866.6,1866.6
2014/8/30,1834.9,1834.9,1834.9
2014/8/31,1807.7,1807.7,1807.7
2014/9/1,1787.3,1787.3,1787.3
2014/9/2,1724.4,1724.4,1724.4
2014/9/3,1640.8,1640.8,1640.8
2014/9/4,1580.3,1580.3,1580.3
2014/9/5,1515.1,1515.1,1515.1
2014/9/6,1478,1478,1478
2014/9/7,1421.1,1421.1,1421.1
2014/9/8,1430.2,1430.2,1430.2
2014/9/9,1437.3,1437.3,1437.3
2014/9/10,1463.5,1463.5,1463.5
2014/9/11,1506.4,1506.4,1506.4
2014/9/12,1574.2,1574.2,1574.2
2014/9/13,1641,1641,1641
2014/9/14,1647,1647,1647
2014/9/15,1668.1,1668.1,1668.1
2014/9/16,1691.8,1691.8,1691.8
2014/9/17,1746.7,1746.7,1746.7
2014/9/18,1792.2,1792.2,1792.2
2014/9/19,1780.3,1780.3,1780.3
2014/9/20,1769.8,1769.8,1769.8
2014/9/21,1763.1,1763.1,1763.1
2014/9/22,1768,1768,1768
2014/9/23,1787,1787,1787
2014/9/24,1820.1,1820.1,1820.1
2014/9/25,1832.8,1832.8,1832.8
2014/9/26,1849.7,1849.7,1849.7
2014/9/27,1872.8,1872.8,1872.8
2014/9/28,1900.7,1900.7,1900.7
2014/9/29,1888.3,1888.3,1888.3
2014/9/30,1856.2,1856.2,1856.2
2014/10/1,1883.9,1883.9,1883.9
2014/10/2,1903.1,1903.1,1903.1
2014/10/3,1944.6,1944.6,1944.6
2014/10/4,1947,1947,1947
2014/10/5,1942.7,1942.7,1942.7
2014/10/6,2001.4,2001.4,2001.4
2014/10/7,2048.3,2048.3,2048.3
2014/10/8,2060.3,2060.3,2060.3
2014/10/9,2100,2100,2100
2014/10/10,2138,2138,2138
2014/10/11,2150.5,2150.5,2150.5
2014/10/12,2164.3,2164.3,2164.3
2014/10/13,2180.6,2180.6,2180.6
2014/10/14,,,
2014/10/15,2197.6,2197.6,2197.6
2014/10/16,2199.5,2199.5,2199.5
2014/10/17,2251.6,2251.6,2251.6
2014/10/18,2311.7,2311.7,2311.7
2014/10/19,3153.3,3153.3,3153.3
2014/10/20,4070.8,4070.8,4070.8
2014/10/21,4112,4112,4112
2014/10/22,4133,4133,4133
2014/10/23,4142.8,4142.8,4142.8
2014/10/24,4177.4,4177.4,4177.4
2014/10/25,4196.8,4196.8,4196.8
2014/10/26,4220.8,4220.8,4220.8
2014/10/27,4232.8,4232.8,4232.8
2014/10/28,4206.6,4206.6,4206.6
2014/10/29,3724.3,3724.3,3724.3
2014/10/30,3572,3572,3572
2014/10/31,3580,3580,3580
2014/11/1,3603.9,3603.9,3603.9
2014/11/2,3611.6,3611.6,3611.6
2014/11/3,3697.7,3697.7,3697.7
2014/11/4,3743.1,3743.1,3743.1
2014/11/5,3918.6,3918.6,3918.6
2014/11/6,4018.9,4018.9,4018.9
2014/11/7,4125.9,4125.9,4125.9
2014/11/8,4217.2,4217.2,4217.2
2014/11/9,4290.5,4290.5,4290.5
2014/11/10,4368.5,4368.5,4368.5
2014/11/11,4453.5,4453.5,4453.5
2014/11/12,4512.1,4512.1,4512.1
2014/11/13,4570.9,4570.9,4570.9
2014/11/14,4645.1,4645.1,4645.1
2014/11/15,4724.9,4724.9,4724.9
2014/11/16,4762.2,4762.2,4762.2
2014/11/17,4785.8,4785.8,4785.8
2014/11/18,4807.6,4807.6,4807.6
2014/11/19,4833.2,4833.2,4833.2
2014/11/20,4851.8,4851.8,4851.8
2014/11/21,4870.3,4870.3,4870.3
2014/11/22,4894.1,4894.1,4894.1
2014/11/23,4932.9,4932.9,4932.9
2014/11/24,4925.9,4925.9,4925.9
2014/11/25,4923.8,4923.8,4923.8
2014/11/26,4946.6,4946.6,4946.6
2014/11/27,4961.1,4961.1,4961.1
2014/11/28,4948.2,4948.2,4948.2
2014/11/29,4907.1,4907.1,4907.1
2014/11/30,4825.9,4825.9,4825.9
2014/12/1,4784.9,4784.9,4784.9
2014/12/2,4757.4,4757.4,4757.4
2014/12/3,4707.9,4707.9,4707.9
2014/12/4,4651.4,4651.4,4651.4
2014/12/5,4661,4661,4661
2014/12/6,4674.9,4674.9,4674.9
2014/12/7,4698.4,4698.4,4698.4
2014/12/8,4673.2,4673.2,4673.2
2014/12/9,4688.2,4688.2,4688.2
2014/12/10,4719.9,4719.9,4719.9
2014/12/11,4741.6,4741.6,4741.6
2014/12/12,4754.6,4754.6,4754.6
2014/12/13,4790.1,4790.1,4790.1
2014/12/14,4839.3,4839.3,4839.3
2014/12/15,4850.1,4850.1,4850.1
2014/12/16,4839.3,4839.3,4839.3
2014/12/17,4893,4893,4893
2014/12/18,4943.6,4943.6,4943.6
2014/12/19,4985.6,4985.6,4985.6
2014/12/20,5020.2,5020.2,5020.2
2014/12/21,5023.3,5023.3,5023.3
2014/12/22,5071.3,5071.3,5071.3
2014/12/23,5099.3,5099.3,5099.3
2014/12/24,5106.6,5106.6,5106.6
2014/12/25,5133,5133,5133
2014/12/26,5149.3,5149.3,5149.3
2014/12/27,5136.7,5136.7,5136.7
2014/12/28,5178,5178,5178
2014/12/29,5237,5237,5237
2014/12/30,5263.2,5263.2,5263.2
2014/12/31,5262.8,5262.8,5262.8
2015/1/1,-26,-26,-26
2015/1/2,-15.8,-15.8,-15.8
2015/1/3,17,17,17
2015/1/4,76.3,76.3,76.3
2015/1/5,110.4,110.4,110.4
2015/1/6,123.1,123.1,123.1
2015/1/7,84.9,84.9,84.9
2015/1/8,64.4,64.4,64.4
2015/1/9,73.5,73.5,73.5
2015/1/10,85.5,85.5,85.5
2015/1/11,88.5,88.5,88.5
2015/1/12,94.8,94.8,94.8
2015/1/13,109,109,109
2015/1/14,97.3,97.3,97.3
2015/1/15,113.9,113.9,113.9
2015/1/16,110.5,110.5,110.5
2015/1/17,115.1,115.1,115.1
2015/1/18,120.5,120.5,120.5
2015/1/19,144.3,144.3,144.3
2015/1/20,169.6,169.6,169.6
2015/1/21,158.7,158.7,158.7
2015/1/22,189.9,189.9,189.9
2015/1/23,219.5,219.5,219.5
2015/1/24,243.5,243.5,243.5
2015/1/25,246.8,246.8,246.8
2015/1/26,259.7,259.7,259.7
2015/1/27,259.1,259.1,259.1
2015/1/28,246.3,246.3,246.3
2015/1/29,215.2,215.2,215.2
2015/1/30,213.4,213.4,213.4
2015/1/31,191.7,191.7,191.7
2015/2/1,184.4,184.4,184.4
2015/2/2,195.4,195.4,195.4
2015/2/3,210.9,210.9,210.9
2015/2/4,225.1,225.1,225.1
2015/2/5,217.2,217.2,217.2
2015/2/6,231.1,231.1,231.1
2015/2/7,224,224,224
2015/2/8,243.4,243.4,243.4
2015/2/9,253.8,253.8,253.8
2015/2/10,266.1,266.1,266.1
2015/2/11,257.3,257.3,257.3
2015/2/12,264.7,264.7,264.7
2015/2/13,250.5,250.5,250.5
2015/2/14,262.3,262.3,262.3
2015/2/15,238.4,238.4,238.4
2015/2/16,233.2,233.2,233.2
2015/2/17,246.6,246.6,246.6
2015/2/18,253.4,253.4,253.4
2015/2/19,261.5,261.5,261.5
2015/2/20,269.7,269.7,269.7
2015/2/21,249.9,249.9,249.9
2015/2/22,230.2,230.2,230.2
2015/2/23,206.8,206.8,206.8
2015/2/24,201,201,201
2015/2/25,177.6,177.6,177.6
2015/2/26,162.5,162.5,162.5
2015/2/27,154.5,154.5,154.5
2015/2/28,108.7,108.7,108.7
2015/3/1,73.9,73.9,73.9
2015/3/2,90,90,90
2015/3/3,61.7,61.7,61.7
2015/3/4,43.1,43.1,43.1
2015/3/5,6.4,6.4,6.4
2015/3/6,-8.5,-8.5,-8.5
2015/3/7,-7.2,-7.2,-7.2
2015/3/8,-8.8,-8.8,-8.8
2015/3/9,-28.5,-28.5,-28.5
2015/3/10,-42.2,-42.2,-42.2
2015/3/11,-25,-25,-25
2015/3/12,-46.8,-46.8,-46.8
2015/3/13,-55.6,-55.6,-55.6
2015/3/14,-91.1,-91.1,-91.1
2015/3/15,-86.8,-86.8,-86.8
2015/3/16,-86.9,-86.9,-86.9
2015/3/17,-46.8,-46.8,-46.8
2015/3/18,-85.3,-85.3,-85.3
2015/3/19,-151.5,-151.5,-151.5
2015/3/20,-184.9,-184.9,-184.9
2015/3/21,-161.3,-161.3,-161.3
2015/3/22,-98.1,-98.1,-98.1
2015/3/23,-116.3,-116.3,-116.3
2015/3/24,-123.5,-123.5,-123.5
2015/3/25,-119.4,-119.4,-119.4
2015/3/26,-133.2,-133.2,-133.2
2015/3/27,-144.7,-144.7,-144.7
2015/3/28,-120.3,-120.3,-120.3
2015/3/29,-244.1,-244.1,-244.1
2015/3/30,-452.8,-452.8,-452.8
2015/3/31,-471,-471,-471
2015/4/1,-531.5,-531.5,-531.5
2015/4/2,-609.9,-609.9,-609.9
2015/4/3,-612.4,-612.4,-612.4
2015/4/4,-655.4,-655.4,-655.4
2015/4/5,-732,-732,-732
2015/4/6,-791,-791,-791
2015/4/7,-870.4,-870.4,-870.4
2015/4/8,-934.7,-934.7,-934.7
2015/4/9,-977.4,-977.4,-977.4
2015/4/10,-1020.4,-1020.4,-1020.4
2015/4/11,-1044.5,-1044.5,-1044.5
2015/4/12,-1066.6,-1066.6,-1066.6
2015/4/13,-1075.4,-1075.4,-1075.4
2015/4/14,-1095.6,-1095.6,-1095.6
2015/4/15,-1076.4,-1076.4,-1076.4
2015/4/16,-1093.1,-1093.1,-1093.1
2015/4/17,-1078.3,-1078.3,-1078.3
2015/4/18,-1091.1,-1091.1,-1091.1
2015/4/19,-1103.1,-1103.1,-1103.1
2015/4/20,-1193.8,-1193.8,-1193.8
2015/4/21,-1231,-1231,-1231
2015/4/22,-1230.9,-1230.9,-1230.9
2015/4/23,-1231.5,-1231.5,-1231.5
2015/4/24,-1236.8,-1236.8,-1236.8
2015/4/25,-1222.1,-1222.1,-1222.1
2015/4/26,-1189.1,-1189.1,-1189.1
2015/4/27,-1181.2,-1181.2,-1181.2
2015/4/28,-1145.1,-1145.1,-1145.1
2015/4/29,-1106.2,-1106.2,-1106.2
2015/4/30,-1090.5,-1090.5,-1090.5
2015/5/1,-1055.1,-1055.1,-1055.1
2015/5/2,-1062,-1062,-1062
2015/5/3,-1071.2,-1071.2,-1071.2
2015/5/4,-1071.1,-1071.1,-1071.1
2015/5/5,-1060.7,-1060.7,-1060.7
2015/5/6,-1056.7,-1056.7,-1056.7
2015/5/7,-1064.5,-1064.5,-1064.5
2015/5/8,-1026,-1026,-1026
2015/5/9,-976.7,-976.7,-976.7
2015/5/10,-962.6,-962.6,-962.6
2015/5/11,-975.3,-975.3,-975.3
2015/5/12,-1001,-1001,-1001
2015/5/13,-999.3,-999.3,-999.3
2015/5/14,-1000.8,-1000.8,-1000.8
2015/5/15,-998.3,-998.3,-998.3
2015/5/16,-1016.5,-1016.5,-1016.5
2015/5/17,-1019.4,-1019.4,-1019.4
2015/5/18,-1059.3,-1059.3,-1059.3
2015/5/19,-1084.4,-1084.4,-1084.4
2015/5/20,-1118.6,-1118.6,-1118.6
2015/5/21,-1155.5,-1155.5,-1155.5
2015/5/22,-1210.6,-1210.6,-1210.6
2015/5/23,-1255.4,-1255.4,-1255.4
2015/5/24,-1286.1,-1286.1,-1286.1
2015/5/25,-1312.5,-1312.5,-1312.5
2015/5/26,-1366.5,-1366.5,-1366.5
2015/5/27,-1508.5,-1508.5,-1508.5
2015/5/28,-1527.9,-1527.9,-1527.9
2015/5/29,-1592.6,-1592.6,-1592.6
2015/5/30,-1599.1,-1599.1,-1599.1
2015/5/31,-1487.5,-1487.5,-1487.5
2015/6/1,-1343.1,-1343.1,-1343.1
2015/6/2,-1368.1,-1368.1,-1368.1
2015/6/3,-1426.3,-1426.3,-1426.3
2015/6/4,-1609.7,-1609.7,-1609.7
2015/6/5,-1731.8,-1731.8,-1731.8
2015/6/6,-1661,-1661,-1661
2015/6/7,-1967.2,-1967.2,-1967.2
2015/6/8,-2223.5,-2223.5,-2223.5
2015/6/9,-2034.2,-2034.2,-2034.2
2015/6/10,-1798,-1798,-1798
2015/6/11,-1617.6,-1617.6,-1617.6
2015/6/12,-1369.2,-1369.2,-1369.2
2015/6/13,-1190.3,-1190.3,-1190.3
2015/6/14,-997,-997,-997
2015/6/15,-824.6,-824.6,-824.6
2015/6/16,-651.1,-651.1,-651.1
2015/6/17,-651.7,-651.7,-651.7
2015/6/18,-696.7,-696.7,-696.7
2015/6/19,-558.7,-558.7,-558.7
2015/6/20,-442.1,-442.1,-442.1
2015/6/21,-464.3,-464.3,-464.3
2015/6/22,-461.2,-461.2,-461.2
2015/6/23,-307.1,-307.1,-307.1
2015/6/24,-155.6,-155.6,-155.6
2015/6/25,14.2,14.2,14.2
2015/6/26,169.9,169.9,169.9
2015/6/27,284.2,284.2,284.2
2015/6/28,380.9,380.9,380.9
2015/6/29,475.4,475.4,475.4
2015/6/30,540.5,540.5,540.5
2015/7/1,591.5,591.5,591.5
2015/7/2,607.2,607.2,607.2
2015/7/3,551,551,551
2015/7/4,522.1,522.1,522.1
2015/7/5,507.4,507.4,507.4
2015/7/6,528.6,528.6,528.6
2015/7/7,554.7,554.7,554.7
2015/7/8,514,514,514
2015/7/9,509,509,509
2015/7/10,518.8,518.8,518.8
2015/7/11,532.3,532.3,532.3
2015/7/12,414.1,414.1,414.1
2015/7/13,398.6,398.6,398.6
2015/7/14,347.7,347.7,347.7
2015/7/15,360.4,360.4,360.4
