time;origin_data;trans_data;residual
2008-06-15;5257.8;-961.9495383356698;6219.74953833567
2008-06-16;5261.4;-959.2201569186591;6220.620156918659
2008-06-17;5270.5;-956.4907755016484;6226.990775501648
2008-06-18;5285.5;-953.7613940846368;6239.261394084637
2008-06-19;5295.8;-951.0320126676261;6246.832012667626
2008-06-20;5327.8;-948.3026312506154;6276.102631250616
2008-06-21;5343.8;-945.5732498336047;6289.373249833605
2008-06-22;5119.7;-942.843868416594;6062.543868416594
2008-06-23;4948.6;-940.1144869995833;5888.714486999584
2008-06-24;4914.7;-937.3851055825726;5852.085105582572
2008-06-25;4955.5;-934.6557241655619;5890.155724165562
2008-06-26;4951.0;-931.9263427485512;5882.926342748551
2008-06-27;4971.8;-929.1969613315405;5900.996961331541
2008-06-28;5007.4;-926.4675799145298;5933.867579914529
2008-06-29;5044.9;-923.7381984975182;5968.638198497518
2008-06-30;5063.9;-921.0088170805075;5984.908817080507
2008-07-01;5059.3;-918.2794356634968;5977.579435663497
2008-07-02;5066.3;-915.5500542464861;5981.850054246486
2008-07-03;5111.6;-912.8206728294754;6024.420672829476
2008-07-04;5168.2;-910.0912914124647;6078.2912914124645
2008-07-05;5159.9;-907.361909995454;6067.261909995454
2008-07-06;5116.4;-904.6325285784433;6021.032528578443
2008-07-07;5142.2;-901.9031471614326;6044.103147161432
2008-07-08;5146.7;-899.1737657444219;6045.873765744422
2008-07-09;5147.9;-896.4443843274112;6044.344384327411
2008-07-10;5173.1;-893.7150029103996;6066.8150029104
2008-07-11;5203.3;-890.9856214933889;6094.285621493389
2008-07-12;5208.0;-888.2562400763782;6096.256240076378
2008-07-13;5221.3;-885.5268586593675;6106.826858659368
2008-07-14;5256.6;-882.7974772423568;6139.397477242357
2008-07-15;5291.0;-880.0680958253461;6171.068095825346
2008-07-16;5316.9;-877.3387144083354;6194.238714408335
2008-07-17;5368.8;-874.6093329913247;6243.409332991325
2008-07-18;5396.4;-871.879951574314;6268.279951574314
2008-07-19;5344.5;-869.1505701573033;6213.650570157303
2008-07-20;5378.8;-866.4211887402917;6245.221188740292
2008-07-21;5402.3;-863.6918073232819;6265.991807323282
2008-07-22;5453.0;-860.9624259062703;6313.96242590627
2008-07-23;5435.7;-858.2330444892596;6293.933044489259
2008-07-24;5402.8;-855.5036630722489;6258.303663072249
2008-07-25;5441.9;-852.7742816552382;6294.674281655238
2008-07-26;5474.6;-850.0449002382275;6324.644900238228
2008-07-27;5533.3;-847.3155188212168;6380.615518821217
2008-07-28;5319.6;-844.586137404206;6164.186137404206
2008-07-29;5091.6;-841.8567559871954;5933.456755987196
2008-07-30;5124.6;-839.1273745701847;5963.727374570185
2008-07-31;5166.6;-836.397993153174;6002.997993153174
2008-08-01;5194.0;-833.6686117361623;6027.668611736162
2008-08-02;5241.2;-830.9392303191516;6072.1392303191515
2008-08-03;5313.9;-828.209848902141;6142.109848902141
2008-08-04;5402.3;-825.4804674851302;6227.78046748513
2008-08-05;5477.9;-822.7510860681195;6300.651086068119
2008-08-06;5583.0;-820.0217046511088;6403.021704651109
2008-08-07;5667.1;-817.2923232340981;6484.3923232340985
2008-08-08;5732.8;-814.5629418170874;6547.362941817088
2008-08-09;5788.3;-811.8335604000767;6600.133560400077
2008-08-10;5840.5;-809.104178983066;6649.604178983066
2008-08-11;5877.2;-806.3747975660544;6683.574797566054
2008-08-12;5901.4;-803.6454161490437;6705.045416149043
2008-08-13;5943.1;-800.916034732033;6744.016034732033
2008-08-14;5986.2;-798.1866533150223;6784.386653315022
2008-08-15;6035.3;-795.4572718980116;6830.757271898012
2008-08-16;6007.5;-792.7278904810009;6800.227890481001
2008-08-17;5921.1;-789.9985090639902;6711.098509063991
2008-08-18;5937.7;-787.2691276469795;6724.969127646979
2008-08-19;5981.4;-784.5397462299688;6765.9397462299685
2008-08-20;6034.9;-781.8103648129581;6816.710364812958
2008-08-21;6066.4;-779.0809833959474;6845.480983395947
2008-08-22;6090.8;-776.3516019789358;6867.151601978936
2008-08-23;6097.0;-773.6222205619251;6870.622220561925
2008-08-24;6085.6;-770.8928391449144;6856.492839144915
2008-08-25;6055.3;-768.1634577279037;6823.463457727904
2008-08-26;6071.0;-765.434076310893;6836.434076310893
2008-08-27;6062.6;-762.7046948938823;6825.304694893883
2008-08-28;6050.3;-759.9753134768716;6810.275313476872
2008-08-29;6073.6;-757.2459320598609;6830.845932059861
2008-08-30;6078.5;-754.5165506428502;6833.01655064285
2008-08-31;6071.6;-751.7871692258395;6823.38716922584
2008-09-01;6096.2;-749.0577878088288;6845.257787808829
2008-09-02;6127.4;-746.3284063918181;6873.728406391818
2008-09-03;6140.9;-743.5990249748065;6884.499024974806
2008-09-04;5998.1;-740.8696435577958;6738.969643557796
2008-09-05;5962.4;-738.1402621407851;6700.540262140785
2008-09-06;5972.6;-735.4108807237744;6708.010880723775
2008-09-07;6033.4;-732.6814993067637;6766.081499306763
2008-09-08;6105.1;-729.952117889753;6835.052117889753
2008-09-09;6200.4;-727.2227364727423;6927.622736472742
2008-09-10;6295.1;-724.4933550557316;7019.593355055732
2008-09-11;6354.2;-721.7639736387209;7075.963973638721
2008-09-12;6387.2;-719.0345922217102;7106.23459222171
2008-09-13;6395.3;-716.3052108046986;7111.605210804699
2008-09-14;6398.1;-713.5758293876879;7111.675829387688
2008-09-15;6440.8;-710.8464479706772;7151.646447970677
2008-09-16;6486.0;-708.1170665536665;7194.1170665536665
2008-09-17;6524.3;-705.3876851366558;7229.687685136656
2008-09-18;6550.5;-702.6583037196451;7253.158303719645
2008-09-19;6532.9;-699.9289223026344;7232.828922302634
2008-09-20;6560.2;-697.1995408856237;7257.3995408856235
2008-09-21;6581.5;-694.470159468613;7275.970159468613
2008-09-22;6618.0;-691.7407780516023;7309.740778051602
2008-09-23;6656.7;-689.0113966345916;7345.711396634591
2008-09-24;6683.3;-686.28201521758;7369.58201521758
2008-09-25;6691.3;-683.5526338005693;7374.8526338005695
2008-09-26;6671.9;-680.8232523835586;7352.723252383558
2008-09-27;6653.3;-678.0938709665479;7331.393870966548
2008-09-28;6662.8;-675.3644895495372;7338.164489549537
2008-09-29;6678.5;-672.6351081325265;7351.1351081325265
2008-09-30;6695.2;-669.9057267155158;7365.105726715516
2008-10-01;6723.5;-667.1763452985051;7390.676345298505
2008-10-02;6748.4;-664.4469638814944;7412.846963881494
2008-10-03;6792.8;-661.7175824644837;7454.517582464484
2008-10-04;6817.2;-658.988201047473;7476.188201047473
2008-10-05;6813.3;-656.2588196304614;7469.558819630462
2008-10-06;6826.1;-653.5294382134507;7479.629438213451
2008-10-07;6833.2;-650.80005679644;7484.00005679644
2008-10-08;6822.5;-648.0706753794293;7470.570675379429
2008-10-09;6806.6;-645.3412939624186;7451.941293962419
2008-10-10;6796.4;-642.6119125454079;7439.0119125454075
2008-10-11;6782.6;-639.8825311283972;7422.482531128398
2008-10-12;6778.4;-637.1531497113865;7415.553149711386
2008-10-13;6781.9;-634.4237682943758;7416.323768294375
2008-10-14;6773.5;-631.6943868773651;7405.194386877365
2008-10-15;6796.6;-628.9650054603535;7425.565005460354
2008-10-16;6826.6;-626.2356240433437;7452.835624043344
2008-10-17;6830.4;-623.5062426263321;7453.906242626332
2008-10-18;6820.6;-620.7768612093214;7441.376861209322
2008-10-19;6829.0;-618.0474797923107;7447.047479792311
2008-10-20;6829.1;-615.3180983753;7444.4180983753
2008-10-21;6865.8;-612.5887169582893;7478.3887169582895
2008-10-22;6866.7;-609.8593355412786;7476.559335541278
2008-10-23;6845.4;-607.1299541242679;7452.5299541242675
2008-10-24;6862.3;-604.4005727072572;7466.700572707257
2008-10-25;6862.1;-601.6711912902465;7463.771191290247
2008-10-26;6753.3;-598.9418098732349;7352.241809873235
2008-10-27;6708.1;-596.2124284562242;7304.312428456225
2008-10-28;6707.0;-593.4830470392135;7300.4830470392135
2008-10-29;6705.6;-590.7536656222028;7296.353665622203
2008-10-30;6558.8;-588.0242842051921;7146.824284205192
2008-10-31;5969.2;-585.2949027881814;6554.494902788181
2008-11-01;5759.9;-582.5655213711707;6342.46552137117
2008-11-02;5811.8;-579.83613995416;6391.63613995416
2008-11-03;6125.1;-577.1067585371493;6702.20675853715
2008-11-04;6330.6;-574.3773771201386;6904.977377120139
2008-11-05;6507.2;-571.647995703127;7078.847995703127
2008-11-06;6670.7;-568.9186142861163;7239.618614286116
2008-11-07;6815.7;-566.1892328691056;7381.889232869105
2008-11-08;6982.6;-563.4598514520949;7546.059851452095
2008-11-09;7157.3;-560.7304700350842;7718.030470035084
2008-11-10;7290.0;-558.0010886180735;7848.0010886180735
2008-11-11;7397.8;-555.2717072010628;7953.071707201063
2008-11-12;7498.8;-552.5423257840521;8051.342325784052
2008-11-13;7572.7;-549.8129443670414;8122.512944367041
2008-11-14;7651.4;-547.0835629500307;8198.48356295003
2008-11-15;7721.4;-544.3541815330191;8265.754181533019
2008-11-16;7753.6;-541.6248001160093;8295.22480011601
2008-11-17;7760.9;-538.8954186989977;8299.795418698997
2008-11-18;7751.0;-536.1660372819879;8287.166037281988
2008-11-19;7768.4;-533.4366558649763;8301.836655864976
2008-11-20;7809.7;-530.7072744479656;8340.407274447965
2008-11-21;7833.2;-527.9778930309558;8361.177893030956
2008-11-22;7850.1;-525.2485116139433;8375.348511613944
2008-11-23;7866.9;-522.5191301969335;8389.419130196933
2008-11-24;7882.1;-519.7897487799219;8401.889748779922
2008-11-25;7898.6;-517.0603673629121;8415.660367362912
2008-11-26;7919.1;-514.3309859459005;8433.4309859459
2008-11-27;7920.4;-511.6016045288907;8432.00160452889
2008-11-28;7943.9;-508.87222311187907;8452.772223111879
2008-11-29;7942.8;-506.14284169486837;8448.942841694869
2008-11-30;7958.1;-503.41346027785767;8461.513460277858
2008-12-01;7961.6;-500.6840788608479;8462.284078860848
2008-12-02;7971.9;-497.95469744383627;8469.854697443836
2008-12-03;7890.9;-495.22531602682466;8386.125316026824
2008-12-04;7845.3;-492.49593460981396;8337.795934609814
2008-12-05;7840.8;-489.76655319280417;8330.566553192804
2008-12-06;7865.9;-487.03717177579347;8352.937171775793
2008-12-07;7875.7;-484.30779035878277;8360.007790358783
2008-12-08;7864.9;-481.57840894177207;8346.478408941772
2008-12-09;7876.3;-478.84902752476137;8355.149027524762
2008-12-10;7856.0;-476.11964610775067;8332.11964610775
2008-12-11;7849.4;-473.39026469073906;8322.790264690739
2008-12-12;7870.1;-470.66088327372927;8340.76088327373
2008-12-13;7837.9;-467.93150185671766;8305.831501856717
2008-12-14;7841.8;-465.20212043970696;8307.002120439707
2008-12-15;7855.4;-462.47273902269626;8317.872739022696
2008-12-16;7850.8;-459.74335760568556;8310.543357605686
2008-12-17;7851.0;-457.01397618867486;8308.013976188675
2008-12-18;7869.8;-454.28459477166416;8324.084594771664
2008-12-19;7881.3;-451.55521335465255;8332.855213354653
2008-12-20;7842.3;-448.82583193764276;8291.125831937643
2008-12-21;7759.1;-446.09645052063206;8205.196450520632
2008-12-22;7738.9;-443.36706910362045;8182.26706910362
2008-12-23;7761.0;-440.63768768661066;8201.63768768661
2008-12-24;7779.1;-437.90830626959905;8217.0083062696
2008-12-25;7812.1;-435.17892485258744;8247.278924852588
2008-12-26;7844.7;-432.44954343557674;8277.149543435577
2008-12-27;7874.0;-429.72016201856604;8303.720162018566
2008-12-28;7881.0;-426.99078060155625;8307.990780601556
2008-12-29;7885.6;-424.26139918454464;8309.861399184545
2008-12-30;7886.1;-421.53201776753485;8307.632017767535
2008-12-31;7897.4;-418.80263635052324;8316.202636350523
2009-01-01;-5.9;-416.07325493351277;410.1732549335128
2009-01-02;12.3;-413.3438735165021;425.6438735165021
2009-01-03;47.1;-410.61449209949126;457.7144920994913
2009-01-04;61.8;-407.88511068248056;469.68511068248057
2009-01-05;67.1;-405.15572926546974;472.25572926546977
2009-01-06;69.2;-402.4263478484588;471.6263478484588
2009-01-07;78.0;-399.6969664314481;477.6969664314481
2009-01-08;76.0;-396.9675850144373;472.9675850144373
2009-01-09;75.5;-394.2382035974265;469.7382035974265
2009-01-10;98.9;-391.5088221804158;490.40882218041577
2009-01-11;118.5;-388.779440763405;507.279440763405
2009-01-12;105.9;-386.0500593463943;491.95005934639426
2009-01-13;112.6;-383.32067792938346;495.9206779293835
2009-01-14;111.6;-380.59129651237265;492.1912965123727
2009-01-15;131.0;-377.86191509536184;508.86191509536184
2009-01-16;146.7;-375.13253367835097;521.832533678351
2009-01-17;165.0;-372.4031522613402;537.4031522613402
2009-01-18;166.9;-369.6737708443295;536.5737708443295
2009-01-19;186.8;-366.94438942731875;553.7443894273188
2009-01-20;202.1;-364.215008010308;566.315008010308
2009-01-21;216.6;-361.4856265932972;578.0856265932972
2009-01-22;245.5;-358.75624517628637;604.2562451762864
2009-01-23;192.1;-356.02686375927567;548.1268637592757
2009-01-24;196.1;-353.29748234226474;549.3974823422648
2009-01-25;222.3;-350.5681009252539;572.8681009252539
2009-01-26;214.1;-347.83871950824323;561.9387195082433
2009-01-27;238.9;-345.1093380912324;584.0093380912324
2009-01-28;256.1;-342.3799566742217;598.4799566742217
2009-01-29;257.0;-339.6505752572109;596.6505752572109
2009-01-30;274.7;-336.92119384020003;611.6211938402
2009-01-31;290.0;-334.1918124231894;624.1918124231894
2009-02-01;293.8;-331.4624310061785;625.2624310061785
2009-02-02;311.0;-328.73304958916765;639.7330495891676
2009-02-03;324.9;-326.00366817215695;650.9036681721569
2009-02-04;328.9;-323.27428675514614;652.1742867551461
2009-02-05;328.9;-320.5449053381353;649.4449053381353
2009-02-06;345.4;-317.8155239211246;663.2155239211246
2009-02-07;371.7;-315.086142504114;686.786142504114
2009-02-08;381.7;-312.35676108710305;694.056761087103
2009-02-09;398.3;-309.62737967009224;707.9273796700923
2009-02-10;415.7;-306.89799825308165;722.5979982530816
2009-02-11;445.4;-304.16861683607067;749.5686168360706
2009-02-12;487.6;-301.43923541905997;789.03923541906
2009-02-13;457.8;-298.709854002049;756.509854002049
2009-02-14;418.9;-295.98047258503834;714.8804725850383
2009-02-15;409.3;-293.2510911680276;702.5510911680276
2009-02-16;392.3;-290.52170975101666;682.8217097510167
2009-02-17;396.8;-287.79232833400596;684.592328334006
2009-02-18;407.6;-285.0629469169953;692.6629469169953
2009-02-19;405.9;-282.3335654999844;688.2335654999844
2009-02-20;395.7;-279.6041840829735;675.3041840829735
2009-02-21;450.1;-276.87480266596276;726.9748026659628
2009-02-22;443.4;-274.14542124895206;717.545421248952
2009-02-23;440.1;-271.41603983194136;711.5160398319414
2009-02-24;467.9;-268.68665841493043;736.5866584149304
2009-02-25;459.9;-265.95727699791973;725.8572769979197
2009-02-26;471.2;-263.2278955809091;734.4278955809091
2009-02-27;449.0;-260.4985141638981;709.4985141638981
2009-02-28;433.9;-257.7691327468874;691.6691327468874
2009-03-01;423.6;-255.03975132987648;678.6397513298765
2009-03-02;432.1;-252.31036991286578;684.4103699128658
2009-03-03;431.6;-249.58098849585508;681.1809884958551
2009-03-04;449.8;-246.8516070788441;696.6516070788441
2009-03-05;424.2;-244.1222256618335;668.3222256618335
2009-03-06;417.2;-241.3928442448228;658.5928442448228
2009-03-07;436.4;-238.66346282781183;675.0634628278118
2009-03-08;438.0;-235.93408141080113;673.9340814108011
2009-03-09;463.5;-233.20469999379043;696.7046999937904
2009-03-10;490.4;-230.4753185767795;720.8753185767795
2009-03-11;492.9;-227.7459371597688;720.6459371597688
2009-03-12;499.5;-225.01655574275787;724.5165557427579
2009-03-13;460.6;-222.28717432574717;682.8871743257472
2009-03-14;341.5;-219.55779290873647;561.0577929087365
2009-03-15;369.4;-216.82841149172555;586.2284114917255
2009-03-16;380.8;-214.0990300747148;594.8990300747148
2009-03-17;430.2;-211.3696486577042;641.5696486577042
2009-03-18;428.8;-208.64026724069316;637.4402672406932
2009-03-19;449.2;-205.91088582368258;655.1108858236826
2009-03-20;476.6;-203.1815044066716;679.7815044066716
2009-03-21;515.8;-200.4521229896609;716.2521229896608
2009-03-22;500.9;-197.7227415726502;698.6227415726502
2009-03-23;467.8;-194.9933601556392;662.7933601556392
2009-03-24;466.2;-192.26397873862862;658.4639787386286
2009-03-25;489.6;-189.53459732161787;679.1345973216179
2009-03-26;508.3;-186.80521590460688;695.1052159046069
2009-03-27;509.3;-184.07583448759618;693.3758344875962
2009-03-28;538.8;-181.3464530705853;720.1464530705853
2009-03-29;525.9;-178.6170716535746;704.5170716535746
2009-03-30;533.9;-175.8876902365639;709.7876902365639
2009-03-31;539.4;-173.15830881955299;712.558308819553
2009-04-01;537.2;-170.42892740254229;707.6289274025423
2009-04-02;553.3;-167.69954598553159;720.9995459855315
2009-04-03;523.0;-164.97016456852066;687.9701645685207
2009-04-04;533.7;-162.24078315150996;695.94078315151
2009-04-05;492.3;-159.5114017344992;651.8114017344992
2009-04-06;494.6;-156.78202031748833;651.3820203174884
2009-04-07;494.1;-154.05263890047763;648.1526389004777
2009-04-08;478.7;-151.32325748346676;630.0232574834668
2009-04-09;463.0;-148.593876066456;611.593876066456
2009-04-10;475.0;-145.8644946494453;620.8644946494453
2009-04-11;468.6;-143.13511323243438;611.7351132324344
2009-04-12;308.0;-140.40573181542368;448.4057318154237
2009-04-13;137.5;-137.67635039841298;275.176350398413
2009-04-14;107.5;-134.94696898140228;242.44696898140228
2009-04-15;56.2;-132.21758756439135;188.41758756439134
2009-04-16;4.6;-129.48820614738042;134.08820614738042
2009-04-17;-30.5;-126.75882473036972;96.25882473036972
2009-04-18;-143.0;-124.02944331335902;-18.970556686640975
2009-04-19;-386.8;-121.3000618963481;-265.4999381036519
2009-04-20;-358.9;-118.5706804793374;-240.32931952066258
2009-04-21;-299.4;-115.8412990623267;-183.55870093767328
2009-04-22;-257.7;-113.111917645316;-144.588082354684
2009-04-23;-177.4;-110.38253622830507;-67.01746377169493
2009-04-24;-107.9;-107.65315481129414;-0.24684518870586203
2009-04-25;-52.8;-104.92377339428344;52.12377339428345
2009-04-26;42.1;-102.19439197727274;144.29439197727274
2009-04-27;125.3;-99.46501056026183;224.76501056026183
2009-04-28;181.2;-96.73562914325112;277.9356291432511
2009-04-29;230.4;-94.00624772624039;324.4062477262404
2009-04-30;270.9;-91.27686630922949;362.17686630922947
2009-05-01;318.3;-88.54748489221879;406.8474848922188
2009-05-02;320.7;-85.81810347520809;406.5181034752081
2009-05-03;358.2;-83.08872205819716;441.28872205819715
2009-05-04;401.8;-80.35934064118646;482.1593406411865
2009-05-05;394.7;-77.62995922417554;472.3299592241755
2009-05-06;303.6;-74.90057780716484;378.50057780716486
2009-05-07;305.9;-72.17119639015414;378.0711963901541
2009-05-08;317.3;-69.44181497314321;386.7418149731432
2009-05-09;339.7;-66.71243355613251;406.4124335561325
2009-05-10;366.3;-63.98305213912181;430.2830521391218
2009-05-11;400.4;-61.25367072211111;461.6536707221111
2009-05-12;441.4;-58.52428930510018;499.92428930510016
2009-05-13;256.2;-55.794907888089256;311.99490788808924
2009-05-14;162.5;-53.065526471078556;215.56552647107856
2009-05-15;302.1;-50.336145054067856;352.4361450540679
2009-05-16;394.3;-47.60676363705693;441.90676363705694
2009-05-17;418.8;-44.87738222004623;463.67738222004624
2009-05-18;500.8;-42.14800080303547;542.9480008030355
2009-05-19;639.0;-39.41861938602483;678.4186193860248
2009-05-20;719.7;-36.6892379690139;756.389237969014
2009-05-21;781.4;-33.959856552002975;815.359856552003
2009-05-22;833.1;-31.230475134992275;864.3304751349923
2009-05-23;715.8;-28.501093717981576;744.3010937179815
2009-05-24;732.2;-25.77171230097065;757.9717123009707
2009-05-25;806.0;-23.04233088395995;829.04233088396
2009-05-26;874.4;-20.31294946694925;894.7129494669492
2009-05-27;894.7;-17.58356804993855;912.2835680499386
2009-05-28;915.6;-14.854186632927622;930.4541866329276
2009-05-29;938.7;-12.124805215916922;950.824805215917
2009-05-30;1002.8;-9.395423798906222;1012.1954237989062
2009-05-31;1048.5;-6.666042381895295;1055.1660423818953
2009-06-01;1073.6;-3.936660964884595;1077.5366609648845
2009-06-02;1106.5;-1.2072795478738954;1107.707279547874
2009-06-03;1132.2;1.5221018691372592;1130.6778981308628
2009-06-04;1145.4;4.251483286147959;1141.1485167138521
2009-06-05;1145.9;6.980864703158659;1138.9191352968414
2009-06-06;1161.8;9.710246120169586;1152.0897538798304
2009-06-07;1109.9;12.439627537180286;1097.4603724628198
2009-06-08;1070.9;15.169008954190986;1055.730991045809
2009-06-09;1017.0;17.898390371201913;999.1016096287981
2009-06-10;981.4;20.627771788212613;960.7722282117874
2009-06-11;949.6;23.357153205223312;926.2428467947767
2009-06-12;947.1;26.08653462223424;921.0134653777658
2009-06-13;950.1;28.81591603924494;921.2840839607551
2009-06-14;943.5;31.54529745625564;911.9547025437444
2009-06-15;939.5;34.27467887326634;905.2253211267337
2009-06-16;903.4;37.004060290277266;866.3959397097227
2009-06-17;903.8;39.733441707287966;864.066558292712
2009-06-18;902.6;42.462823124298666;860.1371768757014
2009-06-19;874.6;45.19220454130959;829.4077954586904
2009-06-20;827.9;47.92158595832029;779.9784140416797
2009-06-21;804.0;50.65096737533122;753.3490326246688
2009-06-22;780.1;53.38034879234215;726.7196512076579
2009-06-23;745.3;56.10973020935285;689.1902697906471
2009-06-24;745.1;58.83911162636355;686.2608883736365
2009-06-25;713.6;61.568493043374474;652.0315069566255
2009-06-26;691.6;64.29787446038517;627.3021255396148
2009-06-27;667.2;67.02725587739587;600.1727441226042
2009-06-28;629.8;69.7566372944068;560.0433627055932
2009-06-29;594.1;72.4860187114175;521.6139812885825
2009-06-30;533.3;75.2154001284282;458.08459987157175
2009-07-01;434.2;77.9447815454389;356.2552184545611
2009-07-02;413.8;80.67416296244983;333.1258370375502
2009-07-03;371.8;83.40354437946053;288.3964556205395
2009-07-04;342.0;86.13292579647123;255.86707420352877
2009-07-05;306.1;88.86230721348215;217.23769278651787
2009-07-06;290.8;91.59168863049285;199.20831136950716
2009-07-07;290.8;94.32107004750355;196.47892995249646
2009-07-08;243.7;97.05045146451448;146.6495485354855
2009-07-09;207.7;99.77983288152541;107.92016711847458
2009-07-10;218.4;102.50921429853611;115.8907857014639
2009-07-11;229.4;105.23859571554704;124.16140428445297
2009-07-12;191.8;107.96797713255773;83.83202286744228
2009-07-13;173.4;110.69735854956843;62.70264145043157
2009-07-14;111.8;113.42673996657936;-1.6267399665793647
2009-07-15;12.5;116.15612138359006;-103.65612138359006
2009-07-16;-84.2;118.88550280060075;-203.08550280060075
2009-07-17;-141.9;121.61488421761143;-263.51488421761144
2009-07-18;-195.2;124.34426563462239;-319.5442656346224
2009-07-19;-233.8;127.07364705163309;-360.8736470516331
2009-07-20;-358.7;129.8030284686438;-488.5030284686438
2009-07-21;-434.4;132.53240988565472;-566.9324098856547
2009-07-22;-529.0;135.26179130266542;-664.2617913026654
2009-07-23;-569.6;137.99117271967611;-707.5911727196761
2009-07-24;-608.8;140.72055413668704;-749.520554136687
2009-07-25;-669.7;143.44993555369774;-813.1499355536978
2009-07-26;-686.2;146.17931697070844;-832.3793169707085
2009-07-27;-499.7;148.90869838771965;-648.6086983877196
2009-07-28;-430.4;151.6380798047303;-582.0380798047303
2009-07-29;-416.4;154.367461221741;-570.767461221741
2009-07-30;-412.6;157.09684263875192;-569.696842638752
2009-07-31;-361.7;159.82622405576268;-521.5262240557627
2009-08-01;-275.0;162.55560547277332;-437.5556054727733
2009-08-02;-158.3;165.28498688978425;-323.58498688978426
2009-08-03;-67.8;168.01436830679495;-235.81436830679496
2009-08-04;-50.5;170.74374972380565;-221.24374972380565
2009-08-05;-14.6;173.47313114081635;-188.07313114081634
2009-08-06;93.2;176.20251255782728;-83.00251255782727
2009-08-07;161.3;178.93189397483798;-17.631893974837965
2009-08-08;200.6;181.66127539184868;18.93872460815132
2009-08-09;190.7;184.3906568088596;6.309343191140385
2009-08-10;235.7;187.1200382258703;48.579961774129686
2009-08-11;304.5;189.849419642881;114.650580357119
2009-08-12;352.0;192.5788010598917;159.4211989401083
2009-08-13;410.4;195.30818247690263;215.09181752309735
2009-08-14;476.5;198.03756389391356;278.46243610608644
2009-08-15;551.8;200.76694531092448;351.03305468907547
2009-08-16;621.1;203.49632672793518;417.60367327206484
2009-08-17;673.8;206.22570814494588;467.57429185505407
2009-08-18;727.6;208.9550895619568;518.6449104380432
2009-08-19;761.3;211.6844709789675;549.6155290210324
2009-08-20;849.3;214.4138523959782;634.8861476040217
2009-08-21;910.0;217.1432338129889;692.8567661870111
2009-08-22;935.1;219.87261522999984;715.2273847700002
2009-08-23;1011.3;222.60199664701054;788.6980033529894
2009-08-24;1077.5;225.33137806402124;852.1686219359788
2009-08-25;1180.1;228.06075948103216;952.0392405189677
2009-08-26;1273.7;230.79014089804286;1042.9098591019572
2009-08-27;1362.2;233.51952231505356;1128.6804776849465
2009-08-28;1389.7;236.2489037320645;1153.4510962679356
2009-08-29;1322.1;238.9782851490752;1083.1217148509247
2009-08-30;769.1;241.7076665660859;527.3923334339141
2009-08-31;875.3;244.4370479830966;630.8629520169034
2009-09-01;854.1;247.16642940010775;606.9335705998923
2009-09-02;874.5;249.89581081711844;624.6041891828816
2009-09-03;937.7;252.62519223412937;685.0748077658707
2009-09-04;1055.9;255.35457365114007;800.54542634886
2009-09-05;1192.3;258.0839550681508;934.2160449318492
2009-09-06;1330.9;260.8133364851617;1070.0866635148384
2009-09-07;1437.3;263.5427179021724;1173.7572820978276
2009-09-08;1540.8;266.2720993191831;1274.5279006808169
2009-09-09;1610.4;269.0014807361938;1341.3985192638063
2009-09-10;1676.5;271.7308621532047;1404.7691378467953
2009-09-11;1767.2;274.4602435702154;1492.7397564297846
2009-09-12;1844.5;277.1896249872261;1567.3103750127739
2009-09-13;1933.0;279.91900640423705;1653.080993595763
2009-09-14;2018.2;282.64838782124775;1735.5516121787523
2009-09-15;2082.8;285.37776923825845;1797.4222307617417
2009-09-16;2140.0;288.10715065526915;1851.8928493447308
2009-09-17;2245.1;290.8365320722801;1954.2634679277198
2009-09-18;2368.4;293.5659134892908;2074.8340865107093
2009-09-19;2491.1;296.29529490630193;2194.804705093698
2009-09-20;1937.5;299.02467632331263;1638.4753236766874
2009-09-21;12.5;301.75405774032333;-289.25405774032333
2009-09-22;200.5;304.48343915733426;-103.98343915733426
2009-09-23;890.4;307.21282057434496;583.187179425655
2009-09-24;1172.6;309.94220199135566;862.6577980086442
2009-09-25;1417.7;312.67158340836636;1105.0284165916337
2009-09-26;1771.1;315.4009648253773;1455.6990351746226
2009-09-27;2157.7;318.130346242388;1839.5696537576118
2009-09-28;2533.8;320.8597276593987;2212.9402723406015
2009-09-29;2813.7;323.58910907640984;2490.11089092359
2009-09-30;2995.0;326.31849049342054;2668.6815095065795
2009-10-01;3152.3;329.04787191043124;2823.252128089569
2009-10-02;3316.9;331.77725332744194;2985.122746672558
2009-10-03;3472.1;334.50663474445264;3137.5933652555473
2009-10-04;3624.0;337.23601616146334;3286.7639838385367
2009-10-05;3738.2;339.96539757847404;3398.234602421526
2009-10-06;3823.7;342.69477899548474;3481.005221004515
2009-10-07;3909.6;345.4241604124959;3564.175839587504
2009-10-08;3940.4;348.1535418295066;3592.2464581704935
2009-10-09;3982.0;350.88292324651775;3631.1170767534823
2009-10-10;3998.0;353.61230466352845;3644.3876953364716
2009-10-11;4031.2;356.34168608053915;3674.8583139194607
2009-10-12;4122.6;359.07106749754985;3763.5289325024505
2009-10-13;4192.0;361.80044891456055;3830.1995510854395
2009-10-14;4197.8;364.52983033157125;3833.270169668429
2009-10-15;4248.9;367.25921174858195;3881.6407882514177
2009-10-16;4275.1;369.98859316559265;3905.1114068344077
2009-10-17;4302.7;372.71797458260335;3929.9820254173965
2009-10-18;4329.4;375.4473559996145;3953.952644000385
2009-10-19;4278.6;378.1767374166252;3900.423262583375
