time;origin_data;despiked;flag
2013-06-01;2029.0;24100.312500000004;1
2013-06-02;2098.8;24160.912500000002;0
2013-06-03;2160.6;24222.7125;0
2013-06-04;2221.0;24283.112500000003;0
2013-06-05;2235.3;24297.412500000002;0
2013-06-06;2225.2;24287.3125;0
2013-06-07;2229.9;24292.0125;0
2013-06-08;2371.5;24376.2125;1
2013-06-09;2398.3;24460.412500000002;0
2013-06-10;2349.1;24411.2125;0
2013-06-11;2434.9;24497.0125;0
2013-06-12;2526.5;24588.6125;0
2013-06-13;2607.1;24669.212499999998;0
2013-06-14;2663.1;24725.212499999998;0
2013-06-15;2713.3;24775.4125;0
2013-06-16;2760.8;24822.9125;0
2013-06-17;2824.9;24887.012499999997;0
2013-06-18;2886.4;24948.512499999997;0
2013-06-19;2907.1;24969.212499999998;0
2013-06-20;2942.1;25004.212499999998;0
2013-06-21;2921.2;24983.312499999996;0
2013-06-22;2910.8;24972.9125;0
2013-06-23;2910.6;24972.712499999998;0
2013-06-24;2929.6;24991.712499999998;0
2013-06-25;2933.7;24995.812499999996;0
2013-06-26;2915.8;24977.9125;0
2013-06-27;2881.6;24943.712499999998;0
2013-06-28;2888.4;24950.512499999997;0
2013-06-29;2854.3;24916.4125;0
2013-06-30;2812.2;24874.3125;0
2013-07-01;2783.8;24845.9125;0
2013-07-02;2771.1;24833.212499999998;0
2013-07-03;2724.9;24787.012499999997;0
2013-07-04;2668.8;24730.9125;0
2013-07-05;2607.6;24669.712499999998;0
2013-07-06;2559.3;24621.4125;0
2013-07-07;2524.8;24586.9125;0
2013-07-08;2479.7;24541.8125;0
2013-07-09;2433.9;24496.0125;0
2013-07-10;2378.9;24441.0125;0
2013-07-11;2300.8;24362.912500000002;0
2013-07-12;2276.6;24338.7125;0
2013-07-13;2275.0;24337.112500000003;0
2013-07-14;2254.7;24316.812500000004;0
2013-07-15;2215.8;24277.912500000006;0
2013-07-16;2146.6;24208.712500000005;0
2013-07-17;2117.6;24179.712500000005;0
2013-07-18;2070.2;24132.312500000004;0
2013-07-19;2026.8;24088.912500000002;0
2013-07-20;1997.7;24059.812500000004;0
2013-07-21;1999.1;24061.212500000005;0
2013-07-22;1991.3;24053.412500000006;0
2013-07-23;1957.9;24020.012500000004;0
2013-07-24;1959.2;24021.312500000004;0
2013-07-25;1976.3;24038.412500000002;0
2013-07-26;1963.8;24025.912500000002;0
2013-07-27;1969.9;24032.0125;0
2013-07-28;1940.6;24002.7125;0
2013-07-29;1930.2;23992.3125;0
2013-07-30;1937.5;23999.6125;0
2013-07-31;1970.3;24032.4125;0
2013-08-01;1963.7;24025.8125;0
2013-08-02;1918.5;23980.6125;0
2013-08-03;1895.0;23957.1125;0
2013-08-04;1885.9;23948.0125;0
2013-08-05;1908.8;23970.912500000002;0
2013-08-06;1934.2;23996.312500000004;0
2013-08-07;1950.2;24012.312500000004;0
2013-08-08;1958.3;24020.412500000002;0
2013-08-09;1943.6;24005.7125;0
2013-08-10;1887.4;23949.5125;0
2013-08-11;1888.2;23950.3125;0
2013-08-12;1890.6;23952.7125;0
2013-08-13;1891.4;23953.5125;0
2013-08-14;1889.5;23951.6125;0
2013-08-15;1870.1;23932.212499999998;0
2013-08-16;1862.7;23924.812499999996;0
2013-08-17;1846.5;23908.612499999996;0
2013-08-18;1841.9;23904.012499999997;0
2013-08-19;1829.0;23891.112499999996;0
2013-08-20;1822.7;23884.812499999996;0
2013-08-21;1861.1;23923.212499999998;0
2013-08-22;1917.3;23979.4125;0
2013-08-23;1936.1;23998.212499999998;0
2013-08-24;1932.1;23994.212499999998;0
2013-08-25;;23987.16964285714;0
2013-08-26;;23980.126785714285;0
2013-08-27;;23973.08392857143;0
2013-08-28;;23966.04107142857;0
2013-08-29;;23958.998214285715;0
2013-08-30;;23951.95535714286;0
2013-08-31;1882.8;23944.912500000002;0
2013-09-01;1852.9;23915.0125;0
2013-09-02;1860.4;23922.5125;0
2013-09-03;1668.4;23920.412500000002;2
2013-09-04;1630.1;23908.7125;1
2013-09-05;1608.8;23887.412500000002;0
2013-09-06;1554.5;23833.112500000003;0
2013-09-07;1491.0;23769.612500000003;0
2013-09-08;1429.7;23708.312500000004;0
2013-09-09;1441.6;23720.212500000005;0
2013-09-10;1187.5;23787.941071428577;1
2013-09-11;515.5;23855.66964285715;1
2013-09-12;164.7;23923.39821428572;1
2013-09-13;-643.4;23991.126785714292;1
2013-09-14;-98.8;24058.855357142864;1
2013-09-15;442.8;24126.583928571436;1
2013-09-16;751.9;24194.312500000007;1
2013-09-17;1036.3;24262.04107142858;1
2013-09-18;1368.4;24329.76964285715;1
2013-09-19;1753.0;24397.498214285722;1
2013-09-20;2025.5;24465.226785714294;1
2013-09-21;2239.3;24532.955357142866;1
2013-09-22;2359.6;24600.683928571438;1
2013-09-23;2389.8;24668.41250000001;0
2013-09-24;2481.3;24759.91250000001;0
2013-09-25;2561.6;24840.21250000001;0
2013-09-26;2641.6;24920.21250000001;0
2013-09-27;2712.5;24991.11250000001;0
2013-09-28;2780.3;25058.91250000001;0
2013-09-29;2843.2;25121.812500000007;0
2013-09-30;2889.8;25168.412500000006;0
2013-10-01;2915.1;25193.712500000005;0
2013-10-02;2941.2;25219.812500000004;0
2013-10-03;2969.4;25248.012500000004;0
2013-10-04;2978.1;25256.712500000005;0
2013-10-05;2985.1;25263.712500000005;0
2013-10-06;2985.1;25263.712500000005;0
2013-10-07;2996.8;25275.412500000006;0
2013-10-08;3009.4;25288.012500000004;0
2013-10-09;3017.6;25296.212500000005;0
2013-10-10;3020.4;25299.012500000004;0
2013-10-11;3029.4;25308.012500000004;0
2013-10-12;3037.2;25315.812500000004;0
2013-10-13;3048.2;25326.812500000004;0
2013-10-14;3059.5;25338.112500000003;0
2013-10-15;3073.4;25352.012500000004;0
2013-10-16;3054.3;25332.912500000006;0
2013-10-17;3062.5;25341.112500000007;0
2013-10-18;3081.3;25359.912500000006;0
2013-10-19;3083.0;25361.612500000007;0
2013-10-20;3088.3;25366.912500000006;0
2013-10-21;3084.2;25362.812500000007;0
2013-10-22;3082.6;25361.21250000001;0
2013-10-23;3105.4;25384.012500000008;0
2013-10-24;3131.9;25410.512500000008;0
2013-10-25;3221.4;25500.012500000008;0
2013-10-26;3213.6;25492.21250000001;0
2013-10-27;3221.8;25500.41250000001;0
2013-10-28;3221.7;25500.312500000007;0
2013-10-29;3241.4;25520.012500000008;0
2013-10-30;3283.1;25561.71250000001;0
2013-10-31;3216.3;25494.91250000001;0
2013-11-01;3179.5;25458.11250000001;0
2013-11-02;3117.0;25395.61250000001;0
2013-11-03;3100.7;25379.31250000001;0
2013-11-04;3110.8;25389.412500000013;0
2013-11-05;3115.4;25394.01250000001;0
2013-11-06;3115.4;25394.01250000001;0
2013-11-07;3129.9;25408.51250000001;0
2013-11-08;3148.7;25427.31250000001;0
2013-11-09;3167.0;25445.61250000001;0
2013-11-10;3162.8;25441.41250000001;0
2013-11-11;3167.6;25446.21250000001;0
2013-11-12;3184.4;25463.012500000008;0
2013-11-13;3134.4;25413.012500000008;0
2013-11-14;3119.9;25398.512500000008;0
2013-11-15;3126.9;25405.512500000008;0
2013-11-16;3141.5;25420.112500000007;0
2013-11-17;3136.6;25415.212500000005;0
2013-11-18;3132.9;25411.512500000004;0
2013-11-19;3138.1;25416.712500000005;0
2013-11-20;3157.3;25435.912500000006;0
2013-11-21;3176.8;25455.412500000006;0
2013-11-22;3211.1;25489.712500000005;0
2013-11-23;3211.1;25489.712500000005;0
2013-11-24;3216.4;25495.012500000004;0
2013-11-25;3231.5;25510.112500000003;0
2013-11-26;3251.3;25529.912500000002;0
2013-11-27;3242.7;25521.3125;0
2013-11-28;3251.5;25530.1125;0
2013-11-29;3271.9;25550.5125;0
2013-11-30;3285.2;25563.8125;0
2013-12-01;3298.6;25577.2125;0
2013-12-02;3341.3;25619.912500000002;0
2013-12-03;3368.3;25646.912500000002;0
2013-12-04;3406.0;25684.612500000003;0
2013-12-05;3444.7;25723.312500000004;0
2013-12-06;3481.5;25760.112500000003;0
2013-12-07;3512.8;25791.412500000002;0
2013-12-08;3567.3;25845.912500000002;0
2013-12-09;3587.2;25865.8125;0
2013-12-10;3630.8;25909.4125;0
2013-12-11;3638.3;25916.9125;0
2013-12-12;3670.4;25949.012499999997;0
2013-12-13;3675.6;25954.212499999998;0
2013-12-14;3698.6;25977.212499999998;0
2013-12-15;3707.2;25985.812499999996;0
2013-12-16;3753.6;26032.212499999998;0
2013-12-17;3801.0;26079.6125;0
2013-12-18;3816.6;26095.212499999998;0
2013-12-19;3855.2;26133.812499999996;0
2013-12-20;3874.1;26152.712499999998;0
2013-12-21;3900.7;26179.312499999996;0
2013-12-22;3936.5;26215.112499999996;0
2013-12-23;3979.1;26257.712499999994;0
2013-12-24;4018.0;26296.612499999996;0
2013-12-25;4061.1;26339.712499999994;0
2013-12-26;4083.1;26361.712499999994;0
2013-12-27;4105.0;26383.612499999996;0
2013-12-28;4135.4;26414.012499999997;0
2013-12-29;4151.5;26430.112499999996;0
2013-12-30;4165.2;26443.812499999996;0
2013-12-31;4172.7;26451.312499999996;0
2014-01-01;-22.6;26474.67916666666;2
2014-01-02;16.1;26513.912499999995;1
2014-01-03;71.2;26569.012499999993;0
2014-01-04;105.3;26603.112499999992;0
2014-01-05;154.3;26652.112499999992;0
2014-01-06;186.5;26684.312499999993;0
2014-01-07;196.3;26694.112499999992;0
2014-01-08;206.6;26704.41249999999;0
2014-01-09;239.9;26737.71249999999;0
2014-01-10;279.4;26777.21249999999;0
2014-01-11;286.3;26784.112499999992;0
2014-01-12;294.5;26792.312499999993;0
2014-01-13;321.4;26819.212499999994;0
2014-01-14;330.7;26828.512499999993;0
2014-01-15;347.7;26845.512499999993;0
2014-01-16;379.5;26877.312499999993;0
2014-01-17;387.1;26884.91249999999;0
2014-01-18;397.4;26895.21249999999;0
2014-01-19;428.5;26926.31249999999;0
2014-01-20;425.8;26923.61249999999;0
2014-01-21;448.6;26946.412499999988;0
2014-01-22;476.4;26974.212499999987;0
2014-01-23;516.0;27013.812499999985;0
2014-01-24;541.6;27039.412499999984;0
2014-01-25;517.5;27015.312499999985;0
2014-01-26;531.7;27029.512499999986;0
2014-01-27;565.9;27063.712499999987;0
2014-01-28;606.7;27104.512499999986;0
2014-01-29;689.0;27186.812499999985;0
2014-01-30;709.0;27206.812499999985;0
2014-01-31;751.1;27248.912499999984;0
2014-02-01;758.8;27256.612499999985;0
2014-02-02;779.3;27277.112499999985;0
2014-02-03;756.5;27254.312499999985;0
2014-02-04;757.7;27255.512499999986;0
2014-02-05;734.9;27232.712499999987;0
2014-02-06;704.2;27202.012499999986;0
2014-02-07;685.7;27183.512499999986;0
2014-02-08;703.4;27201.212499999987;0
2014-02-09;673.4;27171.212499999987;0
2014-02-10;673.4;27171.212499999987;0
2014-02-11;702.9;27200.712499999987;0
2014-02-12;715.3;27213.11249999999;0
2014-02-13;702.6;27200.412499999988;0
2014-02-14;745.3;27243.11249999999;0
2014-02-15;783.9;27281.712499999987;0
2014-02-16;787.8;27285.61249999999;0
2014-02-17;766.6;27264.412499999988;0
2014-02-18;776.9;27274.712499999987;0
2014-02-19;796.4;27294.212499999987;0
2014-02-20;823.6;27321.412499999988;0
2014-02-21;848.9;27346.712499999987;0
2014-02-22;849.5;27347.312499999985;0
2014-02-23;861.6;27359.412499999984;0
2014-02-24;897.6;27395.412499999984;0
2014-02-25;913.3;27411.112499999985;0
2014-02-26;920.6;27418.412499999984;0
2014-02-27;946.0;27443.812499999985;0
2014-02-28;970.0;27467.812499999985;0
2014-03-01;961.6;27459.412499999984;0
2014-03-02;954.8;27452.612499999985;0
2014-03-03;950.1;27447.912499999984;0
2014-03-04;916.5;27414.312499999985;0
2014-03-05;922.8;27420.612499999985;0
2014-03-06;918.5;27416.312499999985;0
2014-03-07;914.6;27412.412499999984;0
2014-03-08;913.2;27411.012499999983;0
2014-03-09;914.1;27411.912499999984;0
2014-03-10;939.6;27437.412499999984;0
2014-03-11;956.5;27454.312499999985;0
2014-03-12;926.1;27423.912499999984;0
2014-03-13;916.2;27414.012499999983;0
2014-03-14;934.4;27432.212499999983;0
2014-03-15;959.5;27457.31249999998;0
2014-03-16;987.8;27485.61249999998;0
2014-03-17;1015.4;27513.21249999998;0
2014-03-18;1050.8;27548.61249999998;0
2014-03-19;1070.9;27568.71249999998;0
2014-03-20;1029.3;27527.11249999998;0
2014-03-21;983.1;27480.91249999998;0
2014-03-22;942.1;27439.91249999998;0
2014-03-23;907.3;27405.11249999998;0
2014-03-24;907.6;27405.41249999998;0
2014-03-25;914.8;27412.61249999998;0
2014-03-26;921.9;27419.71249999998;0
2014-03-27;939.4;27437.21249999998;0
2014-03-28;921.1;27418.91249999998;0
2014-03-29;780.8;27398.31249999998;2
2014-03-30;683.1;27375.41249999998;2
2014-03-31;613.2;27350.21249999998;1
2014-04-01;585.7;27322.71249999998;0
2014-04-02;514.9;27251.91249999998;0
2014-04-03;469.8;27206.81249999998;0
2014-04-04;471.4;27208.41249999998;0
2014-04-05;483.3;27220.31249999998;0
2014-04-06;465.5;27202.512499999983;0
2014-04-07;452.6;27189.61249999998;0
2014-04-08;472.6;27209.61249999998;0
2014-04-09;481.5;27218.512499999983;0
2014-04-10;507.8;27244.81249999998;0
2014-04-11;532.3;27269.31249999998;0
2014-04-12;553.0;27290.012499999983;0
2014-04-13;498.4;27235.412499999984;0
2014-04-14;481.2;27218.212499999983;0
2014-04-15;467.2;27204.212499999983;0
2014-04-16;460.6;27197.612499999985;0
2014-04-17;446.0;27183.012499999986;0
2014-04-18;438.3;27175.312499999985;0
2014-04-19;437.9;27174.912499999984;0
2014-04-20;438.1;27175.112499999985;0
2014-04-21;452.3;27189.312499999985;0
2014-04-22;429.8;27166.812499999985;0
2014-04-23;438.5;27175.512499999986;0
2014-04-24;453.8;27190.812499999985;0
2014-04-25;478.8;27215.812499999985;0
2014-04-26;511.8;27248.812499999985;0
2014-04-27;536.2;27273.212499999987;0
2014-04-28;560.1;27297.11249999999;0
2014-04-29;589.6;27326.61249999999;0
2014-04-30;631.8;27368.81249999999;0
2014-05-01;675.3;27412.31249999999;0
2014-05-02;665.1;27402.11249999999;0
2014-05-03;628.9;27365.912499999988;0
2014-05-04;341.8;27345.879166666655;2
2014-05-05;335.5;27342.01249999999;1
2014-05-06;347.8;27354.31249999999;0
2014-05-07;396.3;27402.81249999999;0
2014-05-08;427.4;27433.912499999988;0
2014-05-09;486.5;27493.012499999986;0
2014-05-10;593.6;27586.512499999986;1
2014-05-11;673.5;27680.012499999986;0
2014-05-12;776.5;27783.012499999986;0
2014-05-13;839.4;27845.912499999988;0
2014-05-14;895.0;27901.512499999986;0
2014-05-15;955.1;27961.612499999985;0
2014-05-16;1022.9;28029.412499999984;0
2014-05-17;1077.3;28083.812499999985;0
2014-05-18;1121.4;28127.912499999984;0
2014-05-19;1169.2;28175.712499999983;0
2014-05-20;1220.4;28226.912499999984;0
2014-05-21;1288.0;28294.512499999983;0
2014-05-22;1326.1;28332.61249999998;0
2014-05-23;1375.0;28381.512499999983;0
2014-05-24;1368.7;28375.212499999983;0
2014-05-25;1383.7;28390.212499999983;0
2014-05-26;1358.6;28365.112499999985;0
2014-05-27;1405.3;28411.812499999985;0
2014-05-28;1459.3;28465.812499999985;0
2014-05-29;1475.0;28481.512499999986;0
2014-05-30;1471.4;28477.912499999988;0
2014-05-31;1506.9;28513.412499999988;0
2014-06-01;1558.7;28565.212499999987;0
2014-06-02;1592.9;28599.412499999988;0
2014-06-03;1593.8;28600.31249999999;0
2014-06-04;1601.4;28607.912499999988;0
2014-06-05;1614.5;28621.012499999986;0
2014-06-06;1629.7;28636.212499999987;0
2014-06-07;1660.4;28666.912499999988;0
2014-06-08;1707.0;28713.512499999986;0
2014-06-09;1763.8;28770.312499999985;0
2014-06-10;1765.5;28772.012499999986;0
2014-06-11;1762.9;28769.412499999988;0
2014-06-12;1763.3;28769.81249999999;0
2014-06-13;1767.3;28773.81249999999;0
2014-06-14;1763.1;28769.61249999999;0
2014-06-15;1782.4;28788.912499999988;0
2014-06-16;1814.9;28821.412499999988;0
2014-06-17;1863.8;28870.31249999999;0
2014-06-18;1903.3;28909.81249999999;0
2014-06-19;1903.3;28909.81249999999;0
2014-06-20;1869.9;28876.412499999988;0
2014-06-21;1831.7;28838.212499999987;0
2014-06-22;1794.4;28800.912499999988;0
2014-06-23;1772.1;28778.61249999999;0
2014-06-24;1748.2;28754.712499999987;0
2014-06-25;1741.4;28747.912499999988;0
2014-06-26;1729.9;28736.412499999988;0
2014-06-27;1655.1;28661.61249999999;0
2014-06-28;1626.1;28632.61249999999;0
2014-06-29;1600.5;28607.01249999999;0
2014-06-30;1542.7;28549.21249999999;0
2014-07-01;1490.9;28497.41249999999;0
2014-07-02;1470.2;28476.71249999999;0
2014-07-03;1415.4;28421.91249999999;0
2014-07-04;1059.6;28408.07916666666;2
2014-07-05;998.7;28435.212499999994;1
2014-07-06;1066.8;28503.312499999993;0
2014-07-07;1109.5;28546.012499999993;0
2014-07-08;1155.3;28591.812499999993;0
2014-07-09;1215.8;28652.312499999993;0
2014-07-10;1279.8;28716.312499999993;0
2014-07-11;1364.6;28801.112499999992;0
2014-07-12;1378.2;28814.71249999999;0
2014-07-13;1500.7;28834.112499999992;2
2014-07-14;1597.4;28859.312499999993;1
2014-07-15;1628.4;28890.312499999993;0
2014-07-16;1685.9;28947.812499999993;0
2014-07-17;1738.4;29000.312499999993;0
2014-07-18;1791.3;29053.212499999994;0
2014-07-19;1852.1;29114.012499999993;0
2014-07-20;1893.9;29155.812499999993;0
2014-07-21;1952.2;29214.112499999992;0
2014-07-22;2007.1;29269.012499999993;0
2014-07-23;2047.1;29309.012499999993;0
2014-07-24;2042.1;29304.012499999993;0
2014-07-25;2059.7;29321.612499999992;0
2014-07-26;2064.8;29326.712499999994;0
2014-07-27;2085.0;29346.912499999995;0
2014-07-28;2108.7;29370.612499999996;0
2014-07-29;2128.1;29390.012499999997;0
2014-07-30;2136.8;29398.712499999998;0
2014-07-31;2135.7;29397.612499999996;0
2014-08-01;2127.8;29389.712499999994;0
2014-08-02;2149.0;29410.912499999995;0
2014-08-03;2154.8;29416.712499999994;0
2014-08-04;2149.8;29411.712499999994;0
2014-08-05;2142.4;29404.312499999993;0
2014-08-06;2128.7;29390.612499999992;0
2014-08-07;2110.8;29372.712499999994;0
2014-08-08;2074.8;29336.712499999994;0
2014-08-09;2029.3;29291.212499999994;0
2014-08-10;2008.5;29270.412499999995;0
2014-08-11;1994.3;29256.212499999994;0
2014-08-12;1945.5;29207.412499999995;0
2014-08-13;1913.9;29175.812499999996;0
2014-08-14;1907.8;29169.712499999998;0
2014-08-15;1922.2;29184.1125;0
2014-08-16;1925.8;29187.712499999998;0
2014-08-17;1903.0;29164.9125;0
2014-08-18;1934.8;29196.712499999998;0
2014-08-19;1902.2;29164.1125;0
2014-08-20;1899.1;29161.0125;0
2014-08-21;1896.2;29158.1125;0
2014-08-22;1930.4;29192.3125;0
2014-08-23;1935.7;29197.6125;0
2014-08-24;1898.6;29160.5125;0
2014-08-25;1890.3;29152.2125;0
2014-08-26;1883.0;29144.912500000002;0
2014-08-27;1890.7;29152.612500000003;0
2014-08-28;1898.7;29160.612500000003;0
2014-08-29;1866.6;29128.512500000004;0
2014-08-30;1834.9;29096.812500000004;0
2014-08-31;1807.7;29069.612500000003;0
2014-09-01;1787.3;29049.2125;0
2014-09-02;1724.4;28986.3125;0
2014-09-03;1640.8;28902.7125;0
2014-09-04;1580.3;28842.2125;0
2014-09-05;1515.1;28777.0125;0
2014-09-06;1478.0;28739.912500000002;0
2014-09-07;1421.1;28683.0125;0
2014-09-08;1430.2;28692.1125;0
2014-09-09;1437.3;28699.212499999998;0
2014-09-10;1463.5;28725.4125;0
2014-09-11;1506.4;28768.3125;0
2014-09-12;1574.2;28836.1125;0
2014-09-13;1641.0;28902.9125;0
2014-09-14;1647.0;28908.9125;0
2014-09-15;1668.1;28930.012499999997;0
2014-09-16;1691.8;28953.712499999998;0
2014-09-17;1746.7;29008.6125;0
2014-09-18;1792.2;29054.1125;0
2014-09-19;1780.3;29042.212499999998;0
2014-09-20;1769.8;29031.712499999998;0
2014-09-21;1763.1;29025.012499999997;0
2014-09-22;1768.0;29029.9125;0
2014-09-23;1787.0;29048.9125;0
2014-09-24;1820.1;29082.012499999997;0
2014-09-25;1832.8;29094.712499999998;0
2014-09-26;1849.7;29111.6125;0
2014-09-27;1872.8;29134.712499999998;0
2014-09-28;1900.7;29162.6125;0
2014-09-29;1888.3;29150.212499999998;0
2014-09-30;1856.2;29118.1125;0
2014-10-01;1883.9;29145.8125;0
2014-10-02;1903.1;29165.0125;0
2014-10-03;1944.6;29206.5125;0
2014-10-04;1947.0;29208.912500000002;0
2014-10-05;1942.7;29204.612500000003;0
2014-10-06;2001.4;29263.312500000004;0
2014-10-07;2048.3;29310.212500000005;0
2014-10-08;2060.3;29322.212500000005;0
2014-10-09;2100.0;29361.912500000006;0
2014-10-10;2138.0;29399.912500000006;0
2014-10-11;2150.5;29412.412500000006;0
2014-10-12;2164.3;29426.212500000005;0
2014-10-13;2180.6;29442.512500000004;0
2014-10-14;;29451.012500000004;0
2014-10-15;2197.6;29459.512500000004;0
2014-10-16;2199.5;29461.412500000006;0
2014-10-17;2251.6;29513.512500000004;0
2014-10-18;2311.7;29573.612500000003;0
2014-10-19;3153.3;29623.937500000004;2
2014-10-20;4070.8;29664.487500000003;2
2014-10-21;4112.0;29695.262500000004;1
2014-10-22;4133.0;29716.262500000004;0
2014-10-23;4142.8;29726.062500000004;0
2014-10-24;4177.4;29760.662500000002;0
2014-10-25;4196.8;29780.062500000004;0
2014-10-26;4220.8;29804.062500000004;0
2014-10-27;4232.8;29816.062500000004;0
2014-10-28;4206.6;29789.862500000003;0
2014-10-29;3724.3;29776.187500000004;2
2014-10-30;3572.0;29775.037500000002;2
2014-10-31;3580.0;29786.412500000002;1
2014-11-01;3603.9;29810.312500000004;0
2014-11-02;3611.6;29818.012500000004;0
2014-11-03;3697.7;29904.112500000003;0
2014-11-04;3743.1;29949.512500000004;0
2014-11-05;3918.6;30012.82916666667;2
2014-11-06;4018.9;30094.062500000004;1
2014-11-07;4125.9;30193.212500000005;1
2014-11-08;4217.2;30292.362500000003;0
2014-11-09;4290.5;30365.662500000002;0
2014-11-10;4368.5;30443.662500000002;0
2014-11-11;4453.5;30528.662500000002;0
2014-11-12;4512.1;30587.262500000004;0
2014-11-13;4570.9;30646.062500000004;0
2014-11-14;4645.1;30720.262500000004;0
2014-11-15;4724.9;30800.062500000004;0
2014-11-16;4762.2;30837.362500000003;0
2014-11-17;4785.8;30860.9625;0
2014-11-18;4807.6;30882.7625;0
2014-11-19;4833.2;30908.3625;0
2014-11-20;4851.8;30926.9625;0
2014-11-21;4870.3;30945.4625;0
2014-11-22;4894.1;30969.2625;0
2014-11-23;4932.9;31008.0625;0
2014-11-24;4925.9;31001.0625;0
2014-11-25;4923.8;30998.9625;0
2014-11-26;4946.6;31021.7625;0
2014-11-27;4961.1;31036.2625;0
2014-11-28;4948.2;31023.3625;0
2014-11-29;4907.1;30982.2625;0
2014-11-30;4825.9;30901.0625;0
2014-12-01;4784.9;30860.0625;0
2014-12-02;4757.4;30832.5625;0
2014-12-03;4707.9;30783.0625;0
2014-12-04;4651.4;30726.5625;0
2014-12-05;4661.0;30736.1625;0
2014-12-06;4674.9;30750.0625;0
2014-12-07;4698.4;30773.5625;0
2014-12-08;4673.2;30748.3625;0
2014-12-09;4688.2;30763.3625;0
2014-12-10;4719.9;30795.0625;0
2014-12-11;4741.6;30816.7625;0
2014-12-12;4754.6;30829.7625;0
2014-12-13;4790.1;30865.2625;0
2014-12-14;4839.3;30914.4625;0
2014-12-15;4850.1;30925.2625;0
2014-12-16;4839.3;30914.4625;0
2014-12-17;4893.0;30968.162500000002;0
2014-12-18;4943.6;31018.762500000004;0
2014-12-19;4985.6;31060.762500000004;0
2014-12-20;5020.2;31095.362500000003;0
2014-12-21;5023.3;31098.4625;0
2014-12-22;5071.3;31146.4625;0
2014-12-23;5099.3;31174.4625;0
2014-12-24;5106.6;31181.7625;0
2014-12-25;5133.0;31208.1625;0
2014-12-26;5149.3;31224.462499999998;0
2014-12-27;5136.7;31211.862499999996;0
2014-12-28;5178.0;31253.162499999995;0
2014-12-29;5237.0;31312.162499999995;0
2014-12-30;5263.2;31338.362499999996;0
2014-12-31;5262.8;31337.962499999994;0
2015-01-01;-26.0;31348.629166666662;2
2015-01-02;-15.8;31370.362499999996;1
2015-01-03;17.0;31403.162499999995;0
2015-01-04;76.3;31462.462499999994;0
2015-01-05;110.4;31496.562499999993;0
2015-01-06;123.1;31509.262499999993;0
2015-01-07;84.9;31471.062499999993;0
2015-01-08;64.4;31450.562499999993;0
2015-01-09;73.5;31459.66249999999;0
2015-01-10;85.5;31471.66249999999;0
2015-01-11;88.5;31474.66249999999;0
2015-01-12;94.8;31480.96249999999;0
2015-01-13;109.0;31495.16249999999;0
2015-01-14;97.3;31483.46249999999;0
2015-01-15;113.9;31500.06249999999;0
2015-01-16;110.5;31496.662499999988;0
2015-01-17;115.1;31501.262499999986;0
2015-01-18;120.5;31506.662499999988;0
2015-01-19;144.3;31530.462499999987;0
2015-01-20;169.6;31555.762499999986;0
2015-01-21;158.7;31544.862499999985;0
2015-01-22;189.9;31576.062499999985;0
2015-01-23;219.5;31605.662499999984;0
2015-01-24;243.5;31629.662499999984;0
2015-01-25;246.8;31632.962499999983;0
2015-01-26;259.7;31645.862499999985;0
2015-01-27;259.1;31645.262499999986;0
2015-01-28;246.3;31632.462499999987;0
2015-01-29;215.2;31601.36249999999;0
2015-01-30;213.4;31599.56249999999;0
2015-01-31;191.7;31577.86249999999;0
2015-02-01;184.4;31570.56249999999;0
2015-02-02;195.4;31581.56249999999;0
2015-02-03;210.9;31597.06249999999;0
2015-02-04;225.1;31611.26249999999;0
2015-02-05;217.2;31603.36249999999;0
2015-02-06;231.1;31617.26249999999;0
2015-02-07;224.0;31610.16249999999;0
2015-02-08;243.4;31629.562499999993;0
2015-02-09;253.8;31639.962499999994;0
2015-02-10;266.1;31652.262499999993;0
2015-02-11;257.3;31643.462499999994;0
2015-02-12;264.7;31650.862499999996;0
2015-02-13;250.5;31636.662499999995;0
2015-02-14;262.3;31648.462499999994;0
2015-02-15;238.4;31624.562499999993;0
2015-02-16;233.2;31619.362499999992;0
2015-02-17;246.6;31632.762499999993;0
2015-02-18;253.4;31639.562499999993;0
2015-02-19;261.5;31647.66249999999;0
2015-02-20;269.7;31655.862499999992;0
2015-02-21;249.9;31636.062499999993;0
2015-02-22;230.2;31616.362499999992;0
2015-02-23;206.8;31592.96249999999;0
2015-02-24;201.0;31587.16249999999;0
2015-02-25;177.6;31563.76249999999;0
2015-02-26;162.5;31548.66249999999;0
2015-02-27;154.5;31540.66249999999;0
2015-02-28;108.7;31494.862499999992;0
2015-03-01;73.9;31460.062499999993;0
2015-03-02;90.0;31476.16249999999;0
2015-03-03;61.7;31447.862499999992;0
2015-03-04;43.1;31429.262499999993;0
2015-03-05;6.4;31392.562499999993;0
2015-03-06;-8.5;31377.66249999999;0
2015-03-07;-7.2;31378.96249999999;0
2015-03-08;-8.8;31377.362499999992;0
2015-03-09;-28.5;31357.66249999999;0
2015-03-10;-42.2;31343.96249999999;0
2015-03-11;-25.0;31361.16249999999;0
2015-03-12;-46.8;31339.362499999992;0
2015-03-13;-55.6;31330.562499999993;0
2015-03-14;-91.1;31295.062499999993;0
2015-03-15;-86.8;31299.362499999992;0
2015-03-16;-86.9;31299.262499999993;0
2015-03-17;-46.8;31339.362499999992;0
2015-03-18;-85.3;31300.862499999992;0
