eventID,Agency,year,month,day,hour,minute,second,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,moment,scaling,source,mpp,mpr,mrr,mrt,mtp,mtt
853181,ISC-GEM,1965,10,17,1,53,35.43,156.2870,-7.9810,7.90,5.30,51.40,15.00,10.00,5.69,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
853224,ISC-GEM,1965,10,18,21,50,7.21,127.7250,-1.2800,6.80,4.00,56.90,25.00,3.50,6.31,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
853243,ISC-GEM,1965,10,19,20,48,49.25,174.2540,52.3660,5.20,4.30,174.70,35.00,4.70,6.08,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
853331,ISC-GEM,1965,10,23,6,0,54.86,-165.4030,53.9010,12.50,7.20,171.50,45.00,14.40,5.62,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
853357,ISC-GEM,1965,10,24,14,32,11.58,125.7870,4.2030,7.80,4.50,64.30,145.10,5.00,5.88,0.10,8.02,17,    gcmt  ,-4.25,4.04,3.51,-5.62,1.21,0.74
853361,ISC-GEM,1965,10,24,18,15,10.53,156.1160,49.6460,7.60,5.20,153.60,60.00,5.30,5.60,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
853391,ISC-GEM,1965,10,25,22,34,24.94,145.3890,44.1200,3.70,3.30,127.80,170.00,4.70,6.69,0.10,13.39,18,    gcmt  ,-1.43,6.9,6.84,9.45,-1.99,-5.41
852129,ISC-GEM,1965,11,3,1,39,4.73,-71.1390,-9.0310,6.00,4.40,81.30,593.80,6.70,6.70,0.10,1.38,19,    gcmt  ,1.13,0.16,-1.51,0.08,-0.3,0.38
852145,ISC-GEM,1965,11,3,18,21,8.86,-113.7880,-22.4570,9.20,6.20,120.20,15.00,25.00,6.10,0.30,1.94,18, bibliog  ,       ,       ,       ,       ,       ,       
852189,ISC-GEM,1965,11,5,19,1,4.07,143.7890,-3.1440,8.80,5.10,65.30,15.00,25.00,5.86,0.38,       ,    ,          ,       ,       ,       ,       ,       ,       
852214,ISC-GEM,1965,11,6,9,21,47.76,-113.9280,-22.1260,10.40,8.00,113.20,15.00,25.00,6.21,0.31,       ,    ,          ,       ,       ,       ,       ,       ,       
852381,ISC-GEM,1965,11,12,17,52,24.59,140.2300,30.6280,3.90,3.20,58.60,20.00,3.70,6.40,0.40,5.30,18, bibliog  ,       ,       ,       ,       ,       ,       
852398,ISC-GEM,1965,11,13,4,33,52.85,87.8430,43.7450,4.10,3.40,25.20,35.00,4.50,6.50,0.30,8.30,18, bibliog  ,       ,       ,       ,       ,       ,       
852416,ISC-GEM,1965,11,13,17,59,44.6,-68.1440,-29.4210,9.50,4.70,75.30,60.00,5.20,5.70,0.30,4.10,17, bibliog  ,       ,       ,       ,       ,       ,       
852431,ISC-GEM,1965,11,14,5,54,13.96,141.2290,36.5140,5.20,3.80,110.50,40.00,4.90,5.65,0.40,       ,    ,          ,       ,       ,       ,       ,       ,       
852463,ISC-GEM,1965,11,15,11,18,50.46,-18.6450,-0.2240,6.80,5.00,150.40,10.00,3.90,6.10,0.30,2.03,18, bibliog  ,       ,       ,       ,       ,       ,       
852478,ISC-GEM,1965,11,16,6,45,59.25,126.9030,6.5530,14.20,7.20,54.60,110.00,34.30,5.90,0.20,8.10,17, bibliog  ,       ,       ,       ,       ,       ,       
852482,ISC-GEM,1965,11,16,15,24,44.7,-41.4790,30.8870,7.40,5.10,170.60,10.00,4.70,6.00,0.30,1.20,18, bibliog  ,       ,       ,       ,       ,       ,       
852485,ISC-GEM,1965,11,16,17,5,41.17,125.3190,25.4490,5.10,4.90,47.60,94.70,5.10,5.70,0.20,5.00,17, bibliog  ,       ,       ,       ,       ,       ,       
852520,ISC-GEM,1965,11,18,17,17,20.16,129.3470,-7.0580,8.60,5.00,61.90,160.00,3.80,5.60,0.23,       ,    ,          ,       ,       ,       ,       ,       ,       
852521,ISC-GEM,1965,11,18,20,0,21.5,-177.7210,-18.8550,6.00,4.80,138.10,430.00,6.30,6.46,0.10,5.96,18,    gcmt  ,2.47,-2.94,0.83,-4.23,0.46,-3.3
852523,ISC-GEM,1965,11,18,21,58,19.19,160.5790,53.9090,5.50,4.50,151.40,45.00,16.30,5.96,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
852557,ISC-GEM,1965,11,20,15,5,42.16,129.1200,-7.2250,7.80,4.10,64.40,147.90,4.60,5.83,0.66,       ,    ,          ,       ,       ,       ,       ,       ,       
852583,ISC-GEM,1965,11,21,10,31,55.46,130.4020,-6.1930,6.50,3.60,60.70,133.30,4.90,6.55,0.10,8.14,18,    gcmt  ,0.38,7.7,2.68,1.28,2.22,-3.06
852609,ISC-GEM,1965,11,22,14,0,30.18,-176.0920,51.9360,14.30,9.40,161.70,55.00,10.60,5.71,0.60,       ,    ,          ,       ,       ,       ,       ,       ,       
852616,ISC-GEM,1965,11,22,20,25,31.07,-179.7160,51.3610,6.30,5.20,150.60,25.00,16.20,5.91,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
852620,ISC-GEM,1965,11,23,1,17,30.57,124.8310,2.9830,7.30,4.50,61.40,20.00,25.00,6.20,0.28,       ,    ,          ,       ,       ,       ,       ,       ,       
852621,ISC-GEM,1965,11,23,2,17,50.22,-179.7000,51.4200,10.40,6.50,170.30,30.00,16.20,5.62,0.38,       ,    ,          ,       ,       ,       ,       ,       ,       
852636,ISC-GEM,1965,11,23,16,31,6.88,111.1030,-8.6660,11.50,7.30,47.00,55.00,14.70,5.76,0.25,       ,    ,          ,       ,       ,       ,       ,       ,       
852723,ISC-GEM,1965,11,27,8,42,24.51,141.0790,33.0110,7.10,5.30,146.80,60.00,9.70,5.63,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
852726,ISC-GEM,1965,11,27,12,1,56.5,159.7970,-9.6110,7.30,5.80,64.30,70.00,11.90,5.82,0.30,       ,    ,          ,       ,       ,       ,       ,       ,       
852739,ISC-GEM,1965,11,28,3,56,46.51,-72.9580,-45.8470,9.90,5.90,88.80,25.00,25.00,6.20,0.30,2.48,18, bibliog  ,       ,       ,       ,       ,       ,       
852740,ISC-GEM,1965,11,28,5,26,6.91,27.3180,36.0960,5.20,4.20,19.70,77.40,6.30,5.90,0.30,7.70,17, bibliog  ,       ,       ,       ,       ,       ,       
851508,ISC-GEM,1965,12,4,2,11,50.79,-170.6040,51.1010,11.40,8.70,161.00,15.00,3.90,5.84,0.42,       ,    ,          ,       ,       ,       ,       ,       ,       
851530,ISC-GEM,1965,12,5,18,14,52.42,173.1400,52.6120,8.60,6.10,168.90,35.00,4.80,5.58,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
851547,ISC-GEM,1965,12,6,11,34,55.96,-107.1760,18.9190,5.50,5.20,62.80,25.00,25.00,6.70,0.30,1.37,19, bibliog  ,       ,       ,       ,       ,       ,       
851601,ISC-GEM,1965,12,8,18,5,27.14,177.5580,-37.1990,6.20,6.10,35.70,175.00,5.10,6.04,0.10,1.40,18,    gcmt  ,-0.79,1.06,0.94,-0.19,0.21,-0.15
851606,ISC-GEM,1965,12,9,6,7,47.93,-100.1260,17.1350,6.30,5.20,74.30,35.00,8.20,6.43,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
851614,ISC-GEM,1965,12,9,13,12,56.27,-178.0620,-18.1080,7.40,5.20,141.50,645.00,8.30,6.15,0.10,2.10,18,    gcmt  ,-1.59,0.01,-0.72,-0.38,-0.7,2.31
851639,ISC-GEM,1965,12,10,21,53,19.07,166.1430,-11.2920,6.50,6.00,58.90,52.80,5.20,5.90,0.30,7.60,17, bibliog  ,       ,       ,       ,       ,       ,       
851705,ISC-GEM,1965,12,13,10,52,11.33,149.9390,44.6880,4.60,3.90,131.40,29.20,3.90,6.01,0.29,       ,    ,          ,       ,       ,       ,       ,       ,       
851711,ISC-GEM,1965,12,13,14,46,12.18,150.1950,44.7570,6.10,4.30,139.10,23.10,13.90,5.62,0.29,       ,    ,          ,       ,       ,       ,       ,       ,       
851771,ISC-GEM,1965,12,15,19,19,49.42,-141.4390,-56.7220,15.60,10.80,178.60,15.00,25.00,5.77,0.25,       ,    ,          ,       ,       ,       ,       ,       ,       
851774,ISC-GEM,1965,12,15,23,5,25.6,-81.9130,7.6500,6.20,5.50,73.90,25.00,13.50,6.35,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
851890,ISC-GEM,1965,12,22,0,28,51.4,160.3560,52.2930,8.40,5.60,164.40,26.90,4.00,5.82,0.30,       ,    ,          ,       ,       ,       ,       ,       ,       
851909,ISC-GEM,1965,12,22,19,41,24.94,-153.3030,58.3350,4.90,4.00,24.70,52.40,5.10,6.10,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
851933,ISC-GEM,1965,12,23,20,47,38.45,-140.7660,60.4810,8.90,5.00,44.90,20.10,3.80,5.60,0.20,2.69,17, bibliog  ,       ,       ,       ,       ,       ,       
851951,ISC-GEM,1965,12,25,2,57,59.07,-178.9790,-18.0960,6.10,5.00,133.20,621.80,6.60,6.22,0.10,2.61,18,    gcmt  ,0.51,-0.51,-2.58,1.1,0.01,2.08
851979,ISC-GEM,1965,12,26,3,53,12.67,151.5830,-5.2010,5.70,4.30,66.50,80.10,4.90,5.93,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
852030,ISC-GEM,1965,12,28,20,32,27.39,141.9920,27.8630,5.70,4.00,69.10,45.00,4.90,5.79,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
852053,ISC-GEM,1965,12,30,2,6,35.04,-164.4760,54.2100,9.10,5.70,173.20,35.00,28.20,5.62,0.44,       ,    ,          ,       ,       ,       ,       ,       ,       
852060,ISC-GEM,1965,12,30,6,16,4.12,-71.1110,-16.6730,9.70,6.50,56.20,100.00,4.80,5.81,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
850665,ISC-GEM,1966,1,5,17,21,29.65,95.4200,13.2480,6.30,5.00,24.30,25.00,4.00,5.84,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
850772,ISC-GEM,1966,1,11,3,10,54.88,120.1410,0.5860,9.90,6.80,66.40,35.00,9.30,5.90,0.42,       ,    ,          ,       ,       ,       ,       ,       ,       
850779,ISC-GEM,1966,1,11,14,6,17.56,137.2320,33.6430,3.90,2.00,158.60,15.00,16.90,5.30,0.40,       ,    ,          ,       ,       ,       ,       ,       ,       
850781,ISC-GEM,1966,1,11,14,16,32.34,137.2440,33.6750,3.50,1.90,156.50,15.00,16.90,6.03,0.37,       ,    ,          ,       ,       ,       ,       ,       ,       
850836,ISC-GEM,1966,1,13,10,41,14.34,172.0480,52.8290,7.40,4.70,172.90,22.50,5.70,5.67,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
850905,ISC-GEM,1966,1,16,9,11,51.04,172.0580,52.7640,9.70,6.30,168.90,22.50,5.70,5.75,0.50,       ,    ,          ,       ,       ,       ,       ,       ,       
851021,ISC-GEM,1966,1,20,1,44,47.77,138.1510,37.8830,2.90,2.00,127.10,10.00,6.60,5.77,0.68,       ,    ,          ,       ,       ,       ,       ,       ,       
851097,ISC-GEM,1966,1,22,14,27,9.04,-153.9420,55.9560,5.10,4.40,18.00,20.00,3.90,6.22,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
851175,ISC-GEM,1966,1,24,7,23,10.3,69.6060,30.0130,5.40,4.00,21.30,10.00,13.90,5.83,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
851232,ISC-GEM,1966,1,26,1,0,14.77,-26.4650,-59.5480,15.30,12.90,121.00,60.00,19.10,5.58,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
851301,ISC-GEM,1966,1,28,5,42,17.54,168.5590,-17.1140,5.40,4.40,90.60,10.00,25.00,6.00,0.30,1.20,18, bibliog  ,       ,       ,       ,       ,       ,       
851328,ISC-GEM,1966,1,28,22,38,14.7,157.1190,51.5140,6.00,4.50,145.30,115.60,5.30,5.59,0.54,       ,    ,          ,       ,       ,       ,       ,       ,       
849825,ISC-GEM,1966,2,3,5,48,11.11,123.5550,0.2110,8.10,4.20,60.20,158.60,5.10,5.71,0.44,       ,    ,          ,       ,       ,       ,       ,       ,       
849833,ISC-GEM,1966,2,3,11,58,36.43,119.9730,16.7090,9.10,6.40,58.20,61.10,4.80,5.71,0.30,       ,    ,          ,       ,       ,       ,       ,       ,       
849843,ISC-GEM,1966,2,3,17,57,42.33,121.9660,24.1300,6.60,4.20,97.90,25.00,6.40,5.77,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
849861,ISC-GEM,1966,2,4,10,39,12.62,167.9140,-15.8990,5.10,4.60,84.70,180.00,6.00,6.41,0.10,5.02,18,    gcmt  ,-1.48,-3.16,-0.35,-1.77,3.18,1.83
849877,ISC-GEM,1966,2,5,2,1,45.97,21.7770,39.0930,3.70,3.40,34.70,10.00,5.60,6.20,0.30,2.30,18, bibliog  ,       ,       ,       ,       ,       ,       
849911,ISC-GEM,1966,2,5,15,12,31.42,103.1870,26.2460,4.80,3.80,17.00,10.00,3.40,6.39,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
849961,ISC-GEM,1966,2,7,4,26,13.78,69.7610,29.9560,4.90,3.40,29.60,10.00,3.00,6.50,0.40,7.98,18, bibliog  ,       ,       ,       ,       ,       ,       
849991,ISC-GEM,1966,2,7,23,6,36.99,70.0410,30.2760,4.80,3.30,30.80,10.00,3.80,6.45,0.35,       ,    ,          ,       ,       ,       ,       ,       ,       
850033,ISC-GEM,1966,2,9,4,40,32.06,-25.9650,-56.7900,8.10,6.20,68.90,40.00,4.90,6.35,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
850037,ISC-GEM,1966,2,9,7,18,50.3,116.3760,-9.8510,10.70,7.30,55.60,45.00,31.90,5.79,0.45,       ,    ,          ,       ,       ,       ,       ,       ,       
850066,ISC-GEM,1966,2,10,5,29,15.59,142.0010,31.1930,6.40,5.70,84.10,35.00,15.10,5.83,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
850077,ISC-GEM,1966,2,10,14,21,13.79,146.1630,20.7110,5.50,3.60,62.60,45.70,5.00,6.50,0.40,8.00,18, bibliog  ,       ,       ,       ,       ,       ,       
850145,ISC-GEM,1966,2,13,6,36,1.15,132.6420,-6.5610,9.70,6.00,53.30,35.00,4.80,5.95,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
850150,ISC-GEM,1966,2,13,10,44,40.13,103.2220,26.1200,4.60,4.30,10.60,10.00,25.00,5.90,0.48,       ,    ,          ,       ,       ,       ,       ,       ,       
850227,ISC-GEM,1966,2,16,3,18,29.63,168.0210,-17.6700,5.00,4.40,62.70,35.00,4.90,6.60,0.30,8.64,18, bibliog  ,       ,       ,       ,       ,       ,       
850269,ISC-GEM,1966,2,17,11,48,0.37,78.8660,-32.2650,6.00,4.80,49.50,15.00,3.70,6.60,0.30,8.84,18, bibliog  ,       ,       ,       ,       ,       ,       
850271,ISC-GEM,1966,2,17,12,42,59.69,78.9990,-32.2330,12.50,10.50,28.70,15.00,25.00,5.71,0.30,       ,    ,          ,       ,       ,       ,       ,       ,       
850284,ISC-GEM,1966,2,18,6,59,4.54,123.8420,6.7090,9.80,5.20,54.20,35.00,25.00,5.94,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
850356,ISC-GEM,1966,2,21,0,22,29.87,-27.0790,-55.4950,10.00,8.90,32.50,15.00,11.30,5.95,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
850367,ISC-GEM,1966,2,21,13,18,50.16,125.7440,26.1400,7.10,5.70,76.60,120.00,34.60,5.62,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
850390,ISC-GEM,1966,2,22,5,2,39.59,151.5920,-5.3880,5.10,3.90,65.40,35.00,14.80,6.90,0.40,2.81,19, bibliog  ,       ,       ,       ,       ,       ,       
850482,ISC-GEM,1966,2,25,22,50,48.22,-172.8430,-15.4040,8.40,6.10,132.60,20.00,16.00,6.04,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
850487,ISC-GEM,1966,2,26,0,33,50.39,173.4620,52.5500,11.20,6.10,175.80,35.00,5.80,5.59,0.48,       ,    ,          ,       ,       ,       ,       ,       ,       
850544,ISC-GEM,1966,2,28,2,2,13.51,139.7380,43.6910,4.60,4.20,146.10,217.60,5.20,5.62,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
850553,ISC-GEM,1966,2,28,13,35,42.63,130.3440,29.2440,5.60,4.30,103.90,45.00,6.10,5.95,0.29,       ,    ,          ,       ,       ,       ,       ,       ,       
850562,ISC-GEM,1966,2,28,21,38,54.51,-70.3280,-25.9830,13.30,6.00,80.30,64.70,5.30,5.68,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
848903,ISC-GEM,1966,3,3,3,25,29.97,154.4250,48.2560,5.80,4.20,129.00,45.80,5.20,5.83,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
848946,ISC-GEM,1966,3,4,23,58,56.57,178.0610,-38.7470,8.70,5.40,136.60,30.00,13.20,5.92,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
848978,ISC-GEM,1966,3,6,2,10,56.67,80.4870,31.5250,8.20,6.80,171.40,20.00,25.00,6.70,0.54,       ,    ,          ,       ,       ,       ,       ,       ,       
848981,ISC-GEM,1966,3,6,2,15,56.63,80.5540,31.4220,5.30,4.20,22.50,20.00,3.60,6.30,0.30,3.41,18, bibliog  ,       ,       ,       ,       ,       ,       
849021,ISC-GEM,1966,3,7,21,29,19.07,114.8750,37.1560,5.20,3.60,27.90,25.00,3.70,6.50,0.20,6.60,18, bibliog  ,       ,       ,       ,       ,       ,       
849028,ISC-GEM,1966,3,8,1,13,43.97,166.5550,-13.6960,6.40,5.50,74.00,35.00,14.30,6.25,0.36,       ,    ,          ,       ,       ,       ,       ,       ,       
849033,ISC-GEM,1966,3,8,5,41,6.75,126.3340,1.9030,6.90,4.00,59.40,35.00,20.00,6.15,0.25,       ,    ,          ,       ,       ,       ,       ,       ,       
849034,ISC-GEM,1966,3,8,6,0,7.51,126.3370,1.7420,16.10,8.10,65.00,35.00,20.80,5.62,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
849160,ISC-GEM,1966,3,12,16,31,20.98,122.5830,24.1220,3.40,3.00,99.70,30.00,4.50,7.50,0.20,2.60,20, bibliog  ,       ,       ,       ,       ,       ,       
849341,ISC-GEM,1966,3,17,15,50,33.07,-179.0930,-21.1490,5.70,4.50,133.10,625.00,6.70,6.65,0.10,11.59,18,    gcmt  ,5.53,-6.24,-7.08,-7,2.38,1.55
849390,ISC-GEM,1966,3,19,17,16,39.34,19.7090,-52.6550,10.70,8.70,79.90,10.00,25.00,5.62,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
849400,ISC-GEM,1966,3,20,1,42,53.71,29.8630,0.6220,5.80,4.40,95.00,29.30,4.50,6.60,0.20,8.51,18, bibliog  ,       ,       ,       ,       ,       ,       
849416,ISC-GEM,1966,3,20,9,4,25.89,-174.4290,-21.1760,8.50,6.80,137.90,25.00,9.60,5.62,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
849479,ISC-GEM,1966,3,22,8,11,37.79,115.0390,37.5350,5.00,4.10,31.30,20.00,4.60,6.20,0.20,2.30,18, bibliog  ,       ,       ,       ,       ,       ,       
849480,ISC-GEM,1966,3,22,8,19,36.3,115.0610,37.5450,5.60,3.70,32.50,20.00,4.50,6.80,0.20,1.80,19, bibliog  ,       ,       ,       ,       ,       ,       
849501,ISC-GEM,1966,3,23,0,4,36.27,122.9380,23.9730,4.70,4.10,41.90,49.50,4.90,6.20,0.20,2.60,18, bibliog  ,       ,       ,       ,       ,       ,       
849601,ISC-GEM,1966,3,26,15,19,4.28,115.2750,37.7140,5.90,4.80,35.20,20.00,25.00,6.00,0.30,1.43,18, bibliog  ,       ,       ,       ,       ,       ,       
849603,ISC-GEM,1966,3,26,18,14,22.88,115.0960,37.7980,8.30,7.00,87.30,20.00,25.00,5.86,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
849641,ISC-GEM,1966,3,27,18,53,41.08,-83.4670,8.8650,9.10,7.30,46.00,25.00,3.90,5.73,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
849682,ISC-GEM,1966,3,29,2,17,40.13,142.2480,23.8690,5.40,3.80,71.00,80.00,4.90,6.02,0.64,       ,    ,          ,       ,       ,       ,       ,       ,       
849686,ISC-GEM,1966,3,29,6,12,0.79,115.1270,37.4640,7.00,6.10,12.50,20.00,4.60,5.96,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
848041,ISC-GEM,1966,4,3,4,43,39.89,141.1210,36.6170,5.80,3.90,117.20,48.50,5.00,5.67,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
848084,ISC-GEM,1966,4,4,6,42,13.06,92.4830,12.0100,8.20,5.00,41.40,10.00,4.70,5.81,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
848136,ISC-GEM,1966,4,6,2,59,1.42,96.0030,-45.6850,7.40,6.00,37.90,10.00,4.80,6.30,0.30,3.76,18, bibliog  ,       ,       ,       ,       ,       ,       
848162,ISC-GEM,1966,4,6,22,28,38.58,-154.6040,56.3820,12.30,11.10,35.30,26.20,4.00,5.62,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
848174,ISC-GEM,1966,4,7,9,42,34.14,127.5070,26.1990,6.90,5.50,105.30,49.70,4.70,5.73,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
848199,ISC-GEM,1966,4,8,1,46,46.92,157.7030,51.3010,4.70,3.90,113.20,46.60,5.00,6.20,0.20,2.51,18, bibliog  ,       ,       ,       ,       ,       ,       
848237,ISC-GEM,1966,4,9,2,42,9.45,-84.2820,9.4090,8.90,6.30,32.00,25.00,3.80,5.80,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
848256,ISC-GEM,1966,4,9,14,49,25.01,166.7240,-14.0740,7.50,6.90,34.10,55.00,17.60,5.69,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
848290,ISC-GEM,1966,4,10,16,36,16.16,-71.0490,-31.4520,7.20,4.60,84.60,60.50,5.10,6.10,0.30,1.89,18, bibliog  ,       ,       ,       ,       ,       ,       
848314,ISC-GEM,1966,4,11,17,17,30.42,-102.5570,18.1130,7.60,5.00,33.90,30.00,4.50,5.73,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
848349,ISC-GEM,1966,4,12,23,37,42.81,-72.6950,-38.2310,8.60,5.10,84.00,35.00,30.40,6.30,0.20,3.55,18, bibliog  ,       ,       ,       ,       ,       ,       
848355,ISC-GEM,1966,4,13,3,35,18.47,-73.1980,-38.1940,8.70,5.60,88.30,45.00,5.00,5.90,0.20,8.90,17, bibliog  ,       ,       ,       ,       ,       ,       
848441,ISC-GEM,1966,4,16,1,27,14.62,-153.6010,56.8960,5.50,4.70,32.50,15.00,4.20,6.22,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
848572,ISC-GEM,1966,4,20,16,26,19.68,147.2210,18.8200,8.80,5.30,76.70,25.00,12.30,5.97,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
848573,ISC-GEM,1966,4,20,16,42,6.43,48.2380,41.7030,4.80,3.60,23.00,20.00,3.70,6.00,0.30,1.20,18, bibliog  ,       ,       ,       ,       ,       ,       
848596,ISC-GEM,1966,4,21,15,45,21.09,142.1710,35.5810,5.20,4.30,117.40,10.00,14.60,5.99,0.39,       ,    ,          ,       ,       ,       ,       ,       ,       
848601,ISC-GEM,1966,4,21,17,36,48.15,142.0370,35.6000,5.20,3.90,145.90,10.90,14.60,5.91,0.26,       ,    ,          ,       ,       ,       ,       ,       ,       
848610,ISC-GEM,1966,4,22,3,6,35.03,-73.4280,-37.6560,9.30,5.80,107.40,21.40,3.60,5.90,0.30,9.90,17, bibliog  ,       ,       ,       ,       ,       ,       
848633,ISC-GEM,1966,4,22,23,27,21.01,-152.4830,57.2710,5.80,4.80,35.10,20.90,3.80,5.76,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
